name,bus,p_nom,sign,carrier,marginal_cost,efficiency,min_up_time,min_down_time,up_time_before,down_time_before
OnShore_302_Cur,302,11.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_303,303,198.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_303_Cur,303,198.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_303,303,16.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_303_Cur,303,16.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_304,304,111.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_304_Cur,304,111.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_305,305,274.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_305_Cur,305,274.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_305,305,2.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_305_Cur,305,2.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_306,306,185.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_306_Cur,306,185.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_306,306,13.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_306_Cur,306,13.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_307,307,79.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_307_Cur,307,79.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_307,307,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_307_Cur,307,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_308,308,64.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_308_Cur,308,64.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_308,308,3.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_308_Cur,308,3.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_310,310,99.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_310_Cur,310,99.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_311,311,191.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_311_Cur,311,191.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_311,311,7.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_311_Cur,311,7.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_313,313,198.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_313_Cur,313,198.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_313,313,51.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_313_Cur,313,51.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_314,314,166.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_314_Cur,314,166.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_314,314,5.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_314_Cur,314,5.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_315,315,426.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_315_Cur,315,426.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_315,315,3.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_315_Cur,315,3.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_316,316,478.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_316_Cur,316,478.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_316,316,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_316_Cur,316,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_317,317,332.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_317_Cur,317,332.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_317,317,5.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_317_Cur,317,5.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_318,318,253.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_318_Cur,318,253.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_318,318,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_318_Cur,318,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_319,319,865.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_319_Cur,319,865.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_319,319,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_319_Cur,319,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_320,320,277.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_320_Cur,320,277.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_320,320,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_320_Cur,320,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_321,321,224.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_321_Cur,321,224.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_321,321,72.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_321_Cur,321,72.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_322,322,750.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_322_Cur,322,750.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_322,322,216.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_322_Cur,322,216.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_323,323,336.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_323_Cur,323,336.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_323,323,211.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_323_Cur,323,211.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_324,324,200.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_324_Cur,324,200.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_324,324,43.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_324_Cur,324,43.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_325,325,352.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_325_Cur,325,352.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_325,325,38.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_325_Cur,325,38.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_326,326,219.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_326_Cur,326,219.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_326,326,42.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_326_Cur,326,42.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_327,327,79.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_327_Cur,327,79.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_327,327,12.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_327_Cur,327,12.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_328,328,257.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_328_Cur,328,257.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_328,328,251.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_328_Cur,328,251.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_329,329,243.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_329_Cur,329,243.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_329,329,27.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_329_Cur,329,27.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_330,330,220.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_330_Cur,330,220.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_330,330,12.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_330_Cur,330,12.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_331,331,35.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_331_Cur,331,35.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_331,331,7.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_331_Cur,331,7.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_332,332,21.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_332_Cur,332,21.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_332,332,2.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_332_Cur,332,2.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_333,333,98.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_333_Cur,333,98.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_333,333,267.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_333_Cur,333,267.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_334,334,114.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_334_Cur,334,114.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_334,334,169.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_334_Cur,334,169.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_335,335,142.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_335_Cur,335,142.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_335,335,164.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_335_Cur,335,164.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_336,336,593.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_336_Cur,336,593.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_336,336,1386.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_336_Cur,336,1386.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_337,337,148.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_337_Cur,337,148.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_337,337,200.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_337_Cur,337,200.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_338,338,269.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_338_Cur,338,269.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_338,338,980.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_338_Cur,338,980.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_339,339,249.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_339_Cur,339,249.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_339,339,151.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_339_Cur,339,151.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_340,340,41.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_340_Cur,340,41.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_340,340,8.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_340_Cur,340,8.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_342,342,17.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_342_Cur,342,17.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_342,342,14.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_342_Cur,342,14.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_343,343,20.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_343_Cur,343,20.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_343,343,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_343_Cur,343,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_344,344,42.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_344_Cur,344,42.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_344,344,10.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_344_Cur,344,10.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_345,345,385.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_345_Cur,345,385.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_345,345,243.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_345_Cur,345,243.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_346,346,124.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_346_Cur,346,124.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_346,346,79.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_346_Cur,346,79.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_347,347,43.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_347_Cur,347,43.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_347,347,20.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_347_Cur,347,20.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_348,348,55.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_348_Cur,348,55.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_348,348,57.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_348_Cur,348,57.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_349,349,79.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_349_Cur,349,79.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_349,349,106.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_349_Cur,349,106.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_350,350,218.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_350_Cur,350,218.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_350,350,281.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_350_Cur,350,281.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_351,351,44.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_351_Cur,351,44.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_351,351,25.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_351_Cur,351,25.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_352,352,228.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_352_Cur,352,228.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_352,352,151.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_352_Cur,352,151.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_353,353,66.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_353_Cur,353,66.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_353,353,94.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_353_Cur,353,94.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_354,354,184.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_354_Cur,354,184.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_354,354,70.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_354_Cur,354,70.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_356,356,62.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_356_Cur,356,62.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_356,356,95.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_356_Cur,356,95.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_357,357,465.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_357_Cur,357,465.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_357,357,229.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_357_Cur,357,229.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_358,358,476.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_358_Cur,358,476.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_358,358,1259.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_358_Cur,358,1259.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_359,359,159.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_359_Cur,359,159.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_359,359,622.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_359_Cur,359,622.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_361,361,8.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_361_Cur,361,8.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_361,361,3.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_361_Cur,361,3.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_362,362,413.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_362_Cur,362,413.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_362,362,295.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_362_Cur,362,295.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_363,363,9.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_363_Cur,363,9.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_364,364,37.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_364_Cur,364,37.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_364,364,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_364_Cur,364,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_365,365,128.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_365_Cur,365,128.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_365,365,544.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_365_Cur,365,544.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_366,366,83.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_366_Cur,366,83.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_366,366,148.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_366_Cur,366,148.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_367,367,6.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_367_Cur,367,6.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_368,368,258.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_368_Cur,368,258.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_368,368,960.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_368_Cur,368,960.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_369,369,3.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_369_Cur,369,3.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_370,370,13.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_370_Cur,370,13.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_371,371,8.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_371_Cur,371,8.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_372,372,263.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_372_Cur,372,263.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_372,372,218.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_372_Cur,372,218.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_373,373,208.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_373_Cur,373,208.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_373,373,527.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_373_Cur,373,527.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_374,374,99.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_374_Cur,374,99.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_374,374,174.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_374_Cur,374,174.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_375,375,174.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_375_Cur,375,174.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_375,375,465.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_375_Cur,375,465.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_376,376,93.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_376_Cur,376,93.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_376,376,15.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_376_Cur,376,15.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_377,377,59.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_377_Cur,377,59.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_377,377,179.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_377_Cur,377,179.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_381,381,46.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_381_Cur,381,46.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_381,381,275.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_381_Cur,381,275.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_382,382,10.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_382_Cur,382,10.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_382,382,13.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_382_Cur,382,13.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_383,383,97.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_383_Cur,383,97.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_383,383,462.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_383_Cur,383,462.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_384,384,44.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_384_Cur,384,44.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_384,384,87.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_384_Cur,384,87.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_385,385,23.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_385_Cur,385,23.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_385,385,12.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_385_Cur,385,12.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_386,386,163.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_386_Cur,386,163.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_386,386,333.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_386_Cur,386,333.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_388,388,61.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_388_Cur,388,61.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_388,388,37.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_388_Cur,388,37.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_389,389,114.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_389_Cur,389,114.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_389,389,441.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_389_Cur,389,441.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_390,390,250.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_390_Cur,390,250.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_390,390,268.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_390_Cur,390,268.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_391,391,163.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_391_Cur,391,163.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_391,391,100.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_391_Cur,391,100.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_392,392,300.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_392_Cur,392,300.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_392,392,414.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_392_Cur,392,414.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_393,393,226.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_393_Cur,393,226.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_393,393,333.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_393_Cur,393,333.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_395,395,123.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_395_Cur,395,123.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_395,395,348.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_395_Cur,395,348.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
OffShore_395,395,800.0,1.0,Wind Offshore,0.0,1.0,0,0,1,0
OffShore_395_Cur,395,800.0,-1.0,Wind Offshore,1000.0,1.0,0,0,1,0
OffShore_396,396,512.0,1.0,Wind Offshore,0.0,1.0,0,0,1,0
OffShore_396_Cur,396,512.0,-1.0,Wind Offshore,1000.0,1.0,0,0,1,0
Solar_398,398,16.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_398_Cur,398,16.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_398,398,46.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_398_Cur,398,46.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_399,399,28.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_399_Cur,399,28.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_399,399,121.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_399_Cur,399,121.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_400,400,87.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_400_Cur,400,87.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_400,400,219.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_400_Cur,400,219.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_401,401,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_401_Cur,401,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_401,401,43.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_401_Cur,401,43.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_402,402,2.0,1.0,PV,0.0,1.0,0,0,1,0
