,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
24576,2680,2513,68,24
24577,2680,2513,16,8
24578,2680,2513,128,4
24579,2680,2513,4,8
24580,2680,2513,20,4
24581,2680,2513,12,8
24582,2680,2513,56,4
24583,2680,2513,16,4
24584,2680,2513,240,4
24585,2680,2513,112,4
24586,2680,2513,272,0
24587,2680,2513,132,4
24588,2905,2426,40,8
24589,2905,2426,8,12
24590,2905,2426,176,4
24591,2905,2426,156,4
24592,2905,2426,4,180
24593,2905,2426,0,44
24594,2905,2426,84,156
24595,2905,2426,8,248
24596,2905,2426,144,280
24597,2905,2426,152,16
24598,2905,2426,76,8
24599,2905,2426,220,4
24600,2905,2426,120,36
24601,2905,2426,56,4
24602,2905,2426,0,4
24603,2905,2426,4,8
24604,3210,2744,4,4
24605,3210,2744,0,16
24606,3210,2744,0,104
24607,3210,2744,4,36
24608,3210,2744,4,104
24609,3210,2744,4,164
24610,3210,2744,4,40
24611,3210,2744,4,156
24612,3210,2744,292,4
24613,3210,2744,332,4
24614,3210,2744,72,8
24615,3210,2744,60,8
24616,3210,2744,48,88
24617,3210,2744,64,36
24618,3210,2744,20,12
24619,3210,2744,0,48
24620,3315,2665,4,48
24621,3315,2665,36,20
24622,3315,2665,140,8
24623,3315,2665,116,4
24624,3315,2665,588,0
24625,3315,2665,752,0
24626,3315,2665,944,0
24627,3315,2665,108,4
24628,3315,2665,8,12
24629,3315,2665,4,8
24630,3315,2665,4,8
24631,3315,2665,8,12
24632,3315,2665,4,32
24633,3315,2665,4,8
24634,3315,2665,28,8
24635,3315,2665,144,4
24636,3267,2519,228,4
24637,3267,2519,204,4
24638,3267,2519,100,8
24639,3267,2519,128,8
24640,3267,2519,96,4
24641,3267,2519,124,8
24642,3267,2519,392,4
24643,3267,2519,400,4
24644,3267,2519,8,196
24645,3267,2519,40,12
24646,3267,2519,120,4
24647,3267,2519,140,4
24648,3267,2519,248,28
24649,3267,2519,392,4
24650,3267,2519,168,4
24651,3267,2519,284,4
24652,3078,2581,496,4
24653,3078,2581,28,88
24654,3078,2581,52,348
24655,3078,2581,4,460
24656,3078,2581,84,60
24657,3078,2581,20,96
24658,3078,2581,0,472
24659,3078,2581,0,800
24660,3078,2581,8,112
24661,3078,2581,0,252
24662,3078,2581,0,336
24663,3078,2581,4,420
24664,3078,2581,216,20
24665,3078,2581,32,24
24666,3078,2581,16,12
24667,3078,2581,8,8
24668,2227,2433,8,12
24669,2227,2433,228,4
24670,2227,2433,4,4
24671,2227,2433,0,8
24672,2227,2433,4,32
24673,2227,2433,16,12
24674,2227,2433,24,4
24675,2227,2433,4,12
24676,2227,2433,72,8
24677,2227,2433,0,4
24678,2227,2433,0,4
24679,2227,2433,0,20
24680,2227,2433,12,20
24681,2227,2433,0,4
24682,2227,2433,8,12
24683,2227,2433,0,4
24684,2586,2330,44,16
24685,2586,2330,12,8
24686,2586,2330,208,4
24687,2586,2330,200,8
24688,2586,2330,12,24
24689,2586,2330,12,20
24690,2586,2330,348,4
24691,2586,2330,124,12
24692,2586,2330,44,192
24693,2586,2330,28,124
24694,2586,2330,64,116
24695,2586,2330,256,4
24696,2586,2330,4,176
24697,2586,2330,0,116
24698,2586,2330,8,196
24699,2586,2330,16,16
24700,3340,2571,0,296
24701,3340,2571,12,100
24702,3340,2571,4,128
24703,3340,2571,0,60
24704,3340,2571,80,8
24705,3340,2571,12,8
24706,3340,2571,16,8
24707,3340,2571,220,4
24708,3340,2571,124,4
24709,3340,2571,28,8
24710,3340,2571,40,12
24711,3340,2571,192,8
24712,3340,2571,604,4
24713,3340,2571,748,4
24714,3340,2571,924,4
24715,3340,2571,1212,0
24716,3214,2684,1024,0
24717,3214,2684,680,0
24718,3214,2684,372,4
24719,3214,2684,68,4
24720,3214,2684,180,8
24721,3214,2684,120,8
24722,3214,2684,144,4
24723,3214,2684,112,52
24724,3214,2684,108,16
24725,3214,2684,60,4
24726,3214,2684,152,4
24727,3214,2684,8,8
24728,3214,2684,84,12
24729,3214,2684,292,4
24730,3214,2684,124,4
24731,3214,2684,456,0
24732,3122,2594,640,8
24733,3122,2594,400,8
24734,3122,2594,184,12
24735,3122,2594,100,8
24736,3122,2594,12,12
24737,3122,2594,0,108
24738,3122,2594,4,104
24739,3122,2594,4,16
24740,3122,2594,4,8
24741,3122,2594,4,20
24742,3122,2594,4,12
24743,3122,2594,64,4
24744,3122,2594,100,8
24745,3122,2594,12,4
24746,3122,2594,4,8
24747,3122,2594,4,8
24748,3094,2649,28,8
24749,3094,2649,0,436
24750,3094,2649,0,192
24751,3094,2649,4,100
24752,3094,2649,36,24
24753,3094,2649,60,8
24754,3094,2649,4,224
24755,3094,2649,0,248
24756,3094,2649,4,152
24757,3094,2649,0,560
24758,3094,2649,0,480
24759,3094,2649,8,140
24760,3094,2649,20,52
24761,3094,2649,20,16
24762,3094,2649,12,148
24763,3094,2649,4,144
24764,2939,2569,296,8
24765,2939,2569,144,4
24766,2939,2569,176,4
24767,2939,2569,84,4
24768,2939,2569,96,12
24769,2939,2569,40,12
24770,2939,2569,8,12
24771,2939,2569,0,172
24772,2939,2569,52,28
24773,2939,2569,368,4
24774,2939,2569,612,4
24775,2939,2569,252,0
24776,2939,2569,124,8
24777,2939,2569,8,8
24778,2939,2569,8,4
24779,2939,2569,0,96
24780,3158,2516,12,16
24781,3158,2516,4,32
24782,3158,2516,0,116
24783,3158,2516,8,184
24784,3158,2516,20,76
24785,3158,2516,4,28
24786,3158,2516,4,216
24787,3158,2516,20,40
24788,3158,2516,44,52
24789,3158,2516,24,20
24790,3158,2516,512,0
24791,3158,2516,740,4
24792,3158,2516,464,4
24793,3158,2516,256,4
24794,3158,2516,320,0
24795,3158,2516,616,4
24796,3342,2626,152,8
24797,3342,2626,108,4
24798,3342,2626,336,4
24799,3342,2626,348,0
24800,3342,2626,124,4
24801,3342,2626,100,4
24802,3342,2626,64,4
24803,3342,2626,36,4
24804,3342,2626,100,16
24805,3342,2626,88,8
24806,3342,2626,284,4
24807,3342,2626,400,4
24808,3342,2626,504,4
24809,3342,2626,588,4
24810,3342,2626,276,4
24811,3342,2626,312,8
24812,3043,2630,480,4
24813,3043,2630,444,0
24814,3043,2630,640,0
24815,3043,2630,252,4
24816,3043,2630,396,4
24817,3043,2630,348,4
24818,3043,2630,560,4
24819,3043,2630,8,8
24820,3043,2630,280,4
24821,3043,2630,184,4
24822,3043,2630,4,8
24823,3043,2630,12,4
24824,3043,2630,120,8
24825,3043,2630,100,4
24826,3043,2630,224,12
24827,3043,2630,188,4
24828,3261,2451,136,4
24829,3261,2451,56,4
24830,3261,2451,60,8
24831,3261,2451,36,8
24832,3261,2451,4,356
24833,3261,2451,0,144
24834,3261,2451,0,212
24835,3261,2451,0,60
24836,3261,2451,0,360
24837,3261,2451,0,396
24838,3261,2451,4,104
24839,3261,2451,8,12
24840,3261,2451,4,32
24841,3261,2451,8,4
24842,3261,2451,40,4
24843,3261,2451,228,0
24844,3085,2628,96,4
24845,3085,2628,8,48
24846,3085,2628,0,160
24847,3085,2628,4,400
24848,3085,2628,184,72
24849,3085,2628,8,40
24850,3085,2628,4,176
24851,3085,2628,0,144
24852,3085,2628,4,44
24853,3085,2628,100,8
24854,3085,2628,4,4
24855,3085,2628,12,4
24856,3085,2628,48,16
24857,3085,2628,4,40
24858,3085,2628,4,112
24859,3085,2628,0,296
24860,2459,2594,60,36
24861,2459,2594,0,160
24862,2459,2594,0,532
24863,2459,2594,0,524
24864,2459,2594,64,56
24865,2459,2594,76,124
24866,2459,2594,36,36
24867,2459,2594,4,72
24868,2459,2594,4,48
24869,2459,2594,4,44
24870,2459,2594,0,164
24871,2459,2594,0,32
24872,2459,2594,48,4
24873,2459,2594,36,4
24874,2459,2594,228,0
24875,2459,2594,40,4
24876,2669,2481,8,24
24877,2669,2481,0,300
24878,2669,2481,0,360
24879,2669,2481,0,44
24880,2669,2481,0,504
24881,2669,2481,0,392
24882,2669,2481,40,20
24883,2669,2481,4,52
24884,2669,2481,16,504
24885,2669,2481,8,100
24886,2669,2481,184,16
24887,2669,2481,156,12
24888,2669,2481,32,196
24889,2669,2481,84,12
24890,2669,2481,140,4
24891,2669,2481,140,4
24892,3230,2631,16,48
24893,3230,2631,20,8
24894,3230,2631,304,4
24895,3230,2631,144,16
24896,3230,2631,216,8
24897,3230,2631,80,4
24898,3230,2631,72,8
24899,3230,2631,4,12
24900,3230,2631,244,4
24901,3230,2631,68,8
24902,3230,2631,4,24
24903,3230,2631,4,20
24904,3230,2631,8,20
24905,3230,2631,8,52
24906,3230,2631,8,128
24907,3230,2631,0,384
24908,3113,2734,60,48
24909,3113,2734,36,8
24910,3113,2734,400,4
24911,3113,2734,20,4
24912,3113,2734,920,0
24913,3113,2734,400,0
24914,3113,2734,248,4
24915,3113,2734,4,4
24916,3113,2734,240,4
24917,3113,2734,184,4
24918,3113,2734,188,4
24919,3113,2734,0,176
24920,3113,2734,0,44
24921,3113,2734,4,188
24922,3113,2734,0,288
24923,3113,2734,20,68
24924,2909,2555,36,48
24925,2909,2555,8,176
24926,2909,2555,0,156
24927,2909,2555,4,32
24928,2909,2555,8,16
24929,2909,2555,4,208
24930,2909,2555,0,180
24931,2909,2555,4,100
24932,2909,2555,0,664
24933,2909,2555,0,396
24934,2909,2555,16,296
24935,2909,2555,16,44
24936,2909,2555,4,404
24937,2909,2555,4,76
24938,2909,2555,0,8
24939,2909,2555,4,8
24940,2674,2480,92,4
24941,2674,2480,0,236
24942,2674,2480,0,404
24943,2674,2480,0,344
24944,2674,2480,76,76
24945,2674,2480,168,120
24946,2674,2480,4,160
24947,2674,2480,4,360
24948,2674,2480,4,68
24949,2674,2480,4,64
24950,2674,2480,0,96
24951,2674,2480,4,28
24952,2674,2480,8,8
24953,2674,2480,28,4
24954,2674,2480,0,8
24955,2674,2480,0,4
24956,2876,2414,80,4
24957,2876,2414,76,4
24958,2876,2414,188,16
24959,2876,2414,8,4
24960,2876,2414,96,8
24961,2876,2414,100,4
24962,2876,2414,140,4
24963,2876,2414,36,4
24964,2876,2414,248,0
24965,2876,2414,228,0
24966,2876,2414,160,0
24967,2876,2414,60,4
24968,2876,2414,8,52
24969,2876,2414,36,40
24970,2876,2414,24,8
24971,2876,2414,4,28
24972,2424,2456,0,60
24973,2424,2456,0,76
24974,2424,2456,0,52
24975,2424,2456,0,204
24976,2424,2456,0,52
24977,2424,2456,0,212
24978,2424,2456,0,356
24979,2424,2456,0,340
24980,2424,2456,4,72
24981,2424,2456,8,104
24982,2424,2456,8,48
24983,2424,2456,0,24
24984,2424,2456,0,168
24985,2424,2456,4,52
24986,2424,2456,0,164
24987,2424,2456,0,320
24988,2965,2713,4,256
24989,2965,2713,4,24
24990,2965,2713,0,104
24991,2965,2713,12,12
24992,2965,2713,48,8
24993,2965,2713,84,48
24994,2965,2713,0,128
24995,2965,2713,0,68
24996,2965,2713,44,16
24997,2965,2713,16,84
24998,2965,2713,0,356
24999,2965,2713,0,400
25000,2965,2713,0,324
25001,2965,2713,4,76
25002,2965,2713,4,32
25003,2965,2713,20,44
25004,3158,2656,8,64
25005,3158,2656,4,88
25006,3158,2656,0,224
25007,3158,2656,0,132
25008,3158,2656,0,540
25009,3158,2656,8,48
25010,3158,2656,32,40
25011,3158,2656,56,12
25012,3158,2656,32,4
25013,3158,2656,20,8
25014,3158,2656,68,4
25015,3158,2656,16,32
25016,3158,2656,4,80
25017,3158,2656,4,16
25018,3158,2656,220,4
25019,3158,2656,24,12
25020,3312,2589,68,32
25021,3312,2589,8,68
25022,3312,2589,8,168
25023,3312,2589,4,80
25024,3312,2589,4,428
25025,3312,2589,8,188
25026,3312,2589,64,12
25027,3312,2589,172,12
25028,3312,2589,4,164
25029,3312,2589,24,224
25030,3312,2589,16,16
25031,3312,2589,0,16
25032,3312,2589,0,216
25033,3312,2589,4,16
25034,3312,2589,36,20
25035,3312,2589,44,12
25036,2906,2567,308,4
25037,2906,2567,48,16
25038,2906,2567,0,88
25039,2906,2567,4,24
25040,2906,2567,164,28
25041,2906,2567,8,24
25042,2906,2567,8,84
25043,2906,2567,0,144
25044,2906,2567,0,256
25045,2906,2567,8,216
25046,2906,2567,4,60
25047,2906,2567,4,80
25048,2906,2567,4,284
25049,2906,2567,4,136
25050,2906,2567,0,524
25051,2906,2567,0,464
25052,3062,2500,36,56
25053,3062,2500,4,276
25054,3062,2500,0,500
25055,3062,2500,0,508
25056,3062,2500,0,196
25057,3062,2500,0,488
25058,3062,2500,0,452
25059,3062,2500,0,548
25060,3062,2500,0,348
25061,3062,2500,0,268
25062,3062,2500,0,516
25063,3062,2500,0,348
25064,3062,2500,4,116
25065,3062,2500,0,168
25066,3062,2500,0,376
25067,3062,2500,0,428
25068,2721,2397,4,144
25069,2721,2397,4,172
25070,2721,2397,4,68
25071,2721,2397,0,212
25072,2721,2397,4,76
25073,2721,2397,0,144
25074,2721,2397,12,12
25075,2721,2397,68,4
25076,2721,2397,12,8
25077,2721,2397,12,20
25078,2721,2397,12,28
25079,2721,2397,12,112
25080,2721,2397,0,168
25081,2721,2397,0,380
25082,2721,2397,0,92
25083,2721,2397,16,4
25084,2818,2718,16,8
25085,2818,2718,88,4
25086,2818,2718,44,4
25087,2818,2718,104,4
25088,2818,2718,40,4
25089,2818,2718,108,4
25090,2818,2718,144,0
25091,2818,2718,544,0
25092,2818,2718,460,0
25093,2818,2718,200,4
25094,2818,2718,204,4
25095,2818,2718,12,20
25096,2818,2718,0,116
25097,2818,2718,0,424
25098,2818,2718,4,164
25099,2818,2718,0,136
25100,3135,2574,120,4
25101,3135,2574,240,0
25102,3135,2574,276,4
25103,3135,2574,24,4
25104,3135,2574,28,4
25105,3135,2574,36,4
25106,3135,2574,164,0
25107,3135,2574,96,4
25108,3135,2574,76,8
25109,3135,2574,24,44
25110,3135,2574,24,84
25111,3135,2574,4,8
25112,3135,2574,44,8
25113,3135,2574,8,4
25114,3135,2574,588,4
25115,3135,2574,508,0
25116,3262,2483,396,0
25117,3262,2483,488,0
25118,3262,2483,704,4
25119,3262,2483,292,4
25120,3262,2483,4,108
25121,3262,2483,128,4
25122,3262,2483,268,4
25123,3262,2483,188,4
25124,3262,2483,148,8
25125,3262,2483,60,16
25126,3262,2483,464,4
25127,3262,2483,240,4
25128,3262,2483,8,96
25129,3262,2483,292,4
25130,3262,2483,716,4
25131,3262,2483,632,4
25132,3353,2516,220,4
25133,3353,2516,120,112
25134,3353,2516,8,368
25135,3353,2516,0,832
25136,3353,2516,0,704
25137,3353,2516,8,344
25138,3353,2516,0,324
25139,3353,2516,0,348
25140,3353,2516,176,32
25141,3353,2516,20,12
25142,3353,2516,4,28
25143,3353,2516,4,20
25144,3353,2516,4,16
25145,3353,2516,8,168
25146,3353,2516,0,124
25147,3353,2516,0,340
25148,2546,2571,4,116
25149,2546,2571,0,408
25150,2546,2571,0,168
25151,2546,2571,0,112
25152,2546,2571,48,12
25153,2546,2571,16,12
25154,2546,2571,12,20
25155,2546,2571,0,84
25156,2546,2571,68,16
25157,2546,2571,4,36
25158,2546,2571,8,16
25159,2546,2571,0,28
25160,2546,2571,4,12
25161,2546,2571,0,44
25162,2546,2571,0,316
25163,2546,2571,0,132
25164,2871,2605,0,588
25165,2871,2605,4,236
25166,2871,2605,28,100
25167,2871,2605,0,388
25168,2871,2605,0,264
25169,2871,2605,0,584
25170,2871,2605,4,100
25171,2871,2605,12,4
25172,2871,2605,0,468
25173,2871,2605,8,16
25174,2871,2605,20,16
25175,2871,2605,4,4
25176,2871,2605,4,376
25177,2871,2605,12,8
25178,2871,2605,68,4
25179,2871,2605,144,4
25180,3136,2490,52,8
25181,3136,2490,220,0
25182,3136,2490,252,0
25183,3136,2490,24,4
25184,3136,2490,356,4
25185,3136,2490,116,4
25186,3136,2490,0,4
25187,3136,2490,16,36
25188,3136,2490,24,28
25189,3136,2490,4,164
25190,3136,2490,4,176
25191,3136,2490,0,248
25192,3136,2490,4,224
25193,3136,2490,8,220
25194,3136,2490,0,176
25195,3136,2490,20,4
25196,3329,2456,28,4
25197,3329,2456,88,4
25198,3329,2456,88,12
25199,3329,2456,12,20
25200,3329,2456,52,4
25201,3329,2456,4,8
25202,3329,2456,8,16
25203,3329,2456,0,272
25204,3329,2456,0,356
25205,3329,2456,0,156
25206,3329,2456,12,24
25207,3329,2456,204,4
25208,3329,2456,528,0
25209,3329,2456,600,0
25210,3329,2456,600,0
25211,3329,2456,304,0
25212,3162,2667,8,20
25213,3162,2667,4,4
25214,3162,2667,16,8
25215,3162,2667,160,12
25216,3162,2667,24,40
25217,3162,2667,152,16
25218,3162,2667,180,4
25219,3162,2667,64,4
25220,3162,2667,40,44
25221,3162,2667,100,8
25222,3162,2667,108,12
25223,3162,2667,112,4
25224,3162,2667,36,92
25225,3162,2667,56,24
25226,3162,2667,360,0
25227,3162,2667,320,4
25228,2874,2624,340,4
25229,2874,2624,40,136
25230,2874,2624,0,136
25231,2874,2624,0,208
25232,2874,2624,200,56
25233,2874,2624,132,4
25234,2874,2624,44,44
25235,2874,2624,12,168
25236,2874,2624,64,32
25237,2874,2624,40,44
25238,2874,2624,16,32
25239,2874,2624,8,12
25240,2874,2624,96,20
25241,2874,2624,8,4
25242,2874,2624,4,12
25243,2874,2624,4,20
25244,2435,2634,24,8
25245,2435,2634,64,4
25246,2435,2634,76,12
25247,2435,2634,4,44
25248,2435,2634,28,8
25249,2435,2634,12,8
25250,2435,2634,4,4
25251,2435,2634,4,24
25252,2435,2634,36,4
25253,2435,2634,0,112
25254,2435,2634,4,168
25255,2435,2634,0,320
25256,2435,2634,12,24
25257,2435,2634,0,72
25258,2435,2634,0,28
25259,2435,2634,0,360
25260,2971,2521,0,304
25261,2971,2521,0,228
25262,2971,2521,4,28
25263,2971,2521,0,124
25264,2971,2521,24,196
25265,2971,2521,108,12
25266,2971,2521,200,4
25267,2971,2521,4,68
25268,2971,2521,160,520
25269,2971,2521,40,80
25270,2971,2521,376,0
25271,2971,2521,156,0
25272,2971,2521,16,40
25273,2971,2521,4,28
25274,2971,2521,44,4
25275,2971,2521,132,4
25276,3312,2740,308,0
25277,3312,2740,360,0
25278,3312,2740,24,4
25279,3312,2740,100,4
25280,3312,2740,128,4
25281,3312,2740,24,64
25282,3312,2740,4,72
25283,3312,2740,4,32
25284,3312,2740,184,8
25285,3312,2740,16,108
25286,3312,2740,0,548
25287,3312,2740,0,1140
25288,3312,2740,0,784
25289,3312,2740,0,984
25290,3312,2740,0,528
25291,3312,2740,0,836
25292,3447,2637,0,1084
25293,3447,2637,0,1176
25294,3447,2637,0,1040
25295,3447,2637,0,556
25296,3447,2637,144,16
25297,3447,2637,196,0
25298,3447,2637,180,8
25299,3447,2637,4,248
25300,3447,2637,8,192
25301,3447,2637,8,188
25302,3447,2637,0,236
25303,3447,2637,4,100
25304,3447,2637,0,284
25305,3447,2637,0,424
25306,3447,2637,16,56
25307,3447,2637,40,4
25308,3338,2536,20,8
25309,3338,2536,260,4
25310,3338,2536,536,0
25311,3338,2536,320,8
25312,3338,2536,144,8
25313,3338,2536,128,40
25314,3338,2536,464,4
25315,3338,2536,472,12
25316,3338,2536,4,244
25317,3338,2536,4,84
25318,3338,2536,104,16
25319,3338,2536,132,4
25320,3338,2536,8,52
25321,3338,2536,152,4
25322,3338,2536,496,0
25323,3338,2536,200,4
25324,2999,2602,380,4
25325,2999,2602,4,32
25326,2999,2602,12,296
25327,2999,2602,16,48
25328,2999,2602,164,8
25329,2999,2602,148,36
25330,2999,2602,0,340
25331,2999,2602,0,604
25332,2999,2602,8,180
25333,2999,2602,0,332
25334,2999,2602,0,124
25335,2999,2602,12,200
25336,2999,2602,56,48
25337,2999,2602,28,60
25338,2999,2602,0,80
25339,2999,2602,0,284
25340,2239,2452,56,44
25341,2239,2452,148,4
25342,2239,2452,48,20
25343,2239,2452,0,52
25344,2239,2452,0,140
25345,2239,2452,0,220
25346,2239,2452,4,48
25347,2239,2452,76,4
25348,2239,2452,156,4
25349,2239,2452,124,0
25350,2239,2452,20,4
25351,2239,2452,12,12
25352,2239,2452,80,8
25353,2239,2452,12,4
25354,2239,2452,32,4
25355,2239,2452,4,148
25356,2552,2368,4,60
25357,2552,2368,0,16
25358,2552,2368,80,4
25359,2552,2368,0,84
25360,2552,2368,4,268
25361,2552,2368,4,108
25362,2552,2368,8,32
25363,2552,2368,16,20
25364,2552,2368,128,332
25365,2552,2368,60,8
25366,2552,2368,268,4
25367,2552,2368,416,0
25368,2552,2368,84,4
25369,2552,2368,4,44
25370,2552,2368,16,4
25371,2552,2368,144,0
25372,3464,2547,272,0
25373,3464,2547,188,0
25374,3464,2547,192,0
25375,3464,2547,60,0
25376,3464,2547,504,0
25377,3464,2547,308,0
25378,3464,2547,48,4
25379,3464,2547,4,4
25380,3464,2547,352,4
25381,3464,2547,144,4
25382,3464,2547,80,68
25383,3464,2547,4,232
25384,3464,2547,0,440
25385,3464,2547,4,492
25386,3464,2547,0,740
25387,3464,2547,0,640
25388,3186,2700,0,536
25389,3186,2700,0,836
25390,3186,2700,0,960
25391,3186,2700,0,1352
25392,3186,2700,0,836
25393,3186,2700,0,984
25394,3186,2700,0,1296
25395,3186,2700,0,1224
25396,3186,2700,0,1152
25397,3186,2700,0,664
25398,3186,2700,0,372
25399,3186,2700,0,368
25400,3186,2700,0,140
25401,3186,2700,0,248
25402,3186,2700,0,84
25403,3186,2700,8,100
25404,2932,2679,4,128
25405,2932,2679,4,60
25406,2932,2679,56,4
25407,2932,2679,188,4
25408,2932,2679,108,4
25409,2932,2679,188,92
25410,2932,2679,476,4
25411,2932,2679,396,4
25412,2932,2679,20,160
25413,2932,2679,108,28
25414,2932,2679,220,4
25415,2932,2679,112,4
25416,2932,2679,4,112
25417,2932,2679,4,4
25418,2932,2679,172,4
25419,2932,2679,108,4
25420,3079,2633,480,4
25421,3079,2633,256,4
25422,3079,2633,192,160
25423,3079,2633,12,76
25424,3079,2633,576,12
25425,3079,2633,232,12
25426,3079,2633,16,184
25427,3079,2633,72,192
25428,3079,2633,76,32
25429,3079,2633,240,4
25430,3079,2633,168,36
25431,3079,2633,40,60
25432,3079,2633,8,72
25433,3079,2633,4,148
25434,3079,2633,0,168
25435,3079,2633,4,180
25436,2941,2507,96,12
25437,2941,2507,192,4
25438,2941,2507,40,4
25439,2941,2507,52,4
25440,2941,2507,292,0
25441,2941,2507,20,52
25442,2941,2507,0,192
25443,2941,2507,4,232
25444,2941,2507,0,244
25445,2941,2507,0,460
25446,2941,2507,0,212
25447,2941,2507,0,344
25448,2941,2507,88,28
25449,2941,2507,4,8
25450,2941,2507,4,16
25451,2941,2507,4,132
25452,3123,2534,8,36
25453,3123,2534,0,168
25454,3123,2534,0,100
25455,3123,2534,0,136
25456,3123,2534,0,124
25457,3123,2534,16,156
25458,3123,2534,68,100
25459,3123,2534,60,4
25460,3123,2534,8,152
25461,3123,2534,60,84
25462,3123,2534,320,60
25463,3123,2534,656,0
25464,3123,2534,476,0
25465,3123,2534,624,0
25466,3123,2534,80,4
25467,3123,2534,88,4
25468,3348,2583,20,4
25469,3348,2583,16,20
25470,3348,2583,12,120
25471,3348,2583,4,60
25472,3348,2583,68,8
25473,3348,2583,12,16
25474,3348,2583,0,232
25475,3348,2583,0,552
25476,3348,2583,8,72
25477,3348,2583,4,36
25478,3348,2583,4,32
25479,3348,2583,4,12
25480,3348,2583,0,404
25481,3348,2583,0,312
25482,3348,2583,0,864
25483,3348,2583,0,1224
25484,2987,2639,28,328
25485,2987,2639,0,592
25486,2987,2639,0,896
25487,2987,2639,0,408
25488,2987,2639,0,384
25489,2987,2639,0,664
25490,2987,2639,0,644
25491,2987,2639,0,620
25492,2987,2639,0,700
25493,2987,2639,4,104
25494,2987,2639,100,36
25495,2987,2639,16,72
25496,2987,2639,4,268
25497,2987,2639,100,148
25498,2987,2639,56,72
25499,2987,2639,32,44
25500,3105,2495,112,28
25501,3105,2495,428,4
25502,3105,2495,1264,0
25503,3105,2495,1028,4
25504,3105,2495,508,64
25505,3105,2495,52,24
25506,3105,2495,88,172
25507,3105,2495,104,4
25508,3105,2495,4,24
25509,3105,2495,240,4
25510,3105,2495,492,4
25511,3105,2495,184,4
25512,3105,2495,132,8
25513,3105,2495,552,4
25514,3105,2495,776,4
25515,3105,2495,408,60
25516,3086,2654,8,80
25517,3086,2654,0,568
25518,3086,2654,0,628
25519,3086,2654,0,772
25520,3086,2654,8,412
25521,3086,2654,4,324
25522,3086,2654,8,272
25523,3086,2654,0,356
25524,3086,2654,184,20
25525,3086,2654,84,8
25526,3086,2654,120,8
25527,3086,2654,32,44
25528,3086,2654,40,44
25529,3086,2654,32,4
25530,3086,2654,20,16
25531,3086,2654,0,168
25532,2651,2520,4,556
25533,2651,2520,0,384
25534,2651,2520,0,380
25535,2651,2520,0,508
25536,2651,2520,0,160
25537,2651,2520,4,60
25538,2651,2520,0,380
25539,2651,2520,0,396
25540,2651,2520,40,188
25541,2651,2520,0,392
25542,2651,2520,0,504
25543,2651,2520,0,360
25544,2651,2520,0,572
25545,2651,2520,0,356
25546,2651,2520,0,472
25547,2651,2520,0,296
25548,2523,2434,140,52
25549,2523,2434,24,84
25550,2523,2434,8,8
25551,2523,2434,8,32
25552,2523,2434,0,176
25553,2523,2434,4,68
25554,2523,2434,60,4
25555,2523,2434,8,44
25556,2523,2434,188,192
25557,2523,2434,300,64
25558,2523,2434,668,0
25559,2523,2434,720,4
25560,2523,2434,16,20
25561,2523,2434,32,4
25562,2523,2434,8,8
25563,2523,2434,0,36
25564,3045,2641,0,736
25565,3045,2641,0,656
25566,3045,2641,0,104
25567,3045,2641,12,108
25568,3045,2641,224,4
25569,3045,2641,112,4
25570,3045,2641,4,8
25571,3045,2641,0,8
25572,3045,2641,76,4
25573,3045,2641,140,8
25574,3045,2641,88,4
25575,3045,2641,100,4
25576,3045,2641,384,4
25577,3045,2641,616,0
25578,3045,2641,444,72
25579,3045,2641,8,16
25580,3196,2732,108,164
25581,3196,2732,4,204
25582,3196,2732,0,228
25583,3196,2732,0,792
25584,3196,2732,4,364
25585,3196,2732,4,96
25586,3196,2732,4,216
25587,3196,2732,0,1040
25588,3196,2732,0,304
25589,3196,2732,0,244
25590,3196,2732,0,424
25591,3196,2732,0,584
25592,3196,2732,4,100
25593,3196,2732,20,4
25594,3196,2732,296,4
25595,3196,2732,36,8
25596,3003,2599,16,72
25597,3003,2599,104,72
25598,3003,2599,160,44
25599,3003,2599,212,4
25600,3003,2599,176,4
25601,3003,2599,384,8
25602,3003,2599,348,0
25603,3003,2599,232,4
25604,3003,2599,0,556
25605,3003,2599,0,360
25606,3003,2599,36,20
25607,3003,2599,4,4
25608,3003,2599,0,396
25609,3003,2599,4,8
25610,3003,2599,4,8
25611,3003,2599,20,4
25612,2791,2542,408,4
25613,2791,2542,100,48
25614,2791,2542,20,64
25615,2791,2542,12,124
25616,2791,2542,384,20
25617,2791,2542,108,32
25618,2791,2542,12,104
25619,2791,2542,4,232
25620,2791,2542,12,60
25621,2791,2542,4,176
25622,2791,2542,4,136
25623,2791,2542,28,52
25624,2791,2542,76,20
25625,2791,2542,172,4
25626,2791,2542,48,4
25627,2791,2542,4,24
25628,2770,2368,164,12
25629,2770,2368,12,40
25630,2770,2368,4,80
25631,2770,2368,4,84
25632,2770,2368,12,20
25633,2770,2368,112,0
25634,2770,2368,188,0
25635,2770,2368,88,4
25636,2770,2368,44,8
25637,2770,2368,64,4
25638,2770,2368,16,8
25639,2770,2368,4,72
25640,2770,2368,112,20
25641,2770,2368,8,16
25642,2770,2368,76,12
25643,2770,2368,32,4
25644,2424,2414,408,4
25645,2424,2414,280,0
25646,2424,2414,88,0
25647,2424,2414,232,4
