tick,positive Demand [MW],negative Demand [MW],positive Call-Off [MW],negative Call-Off [MW]
27500,3826,3561,797,48
27501,0,0,621,267
27502,0,0,1,627
27503,0,0,1,499
27504,0,0,1,196
27505,0,0,132,27
27506,0,0,241,8
27507,0,0,34,66
27508,0,0,512,15
27509,0,0,776,2
27510,0,0,425,3
27511,0,0,365,10
27512,0,0,385,7
27513,0,0,417,2
27514,0,0,100,70
27515,0,0,6,66
27516,3826,3561,5,233
27517,0,0,2,263
27518,0,0,15,194
27519,0,0,42,79
27520,0,0,169,18
27521,0,0,145,5
27522,0,0,110,30
27523,0,0,71,21
27524,0,0,4,274
27525,0,0,83,43
27526,0,0,424,2
27527,0,0,518,1
27528,0,0,274,47
27529,0,0,148,27
27530,0,0,9,196
27531,0,0,5,169
27532,3826,3561,465,22
27533,0,0,179,4
27534,0,0,95,23
27535,0,0,7,55
27536,0,0,384,7
27537,0,0,332,66
27538,0,0,53,81
27539,0,0,12,138
27540,0,0,395,16
27541,0,0,198,18
27542,0,0,87,131
27543,0,0,1,267
27544,0,0,103,229
27545,0,0,105,67
27546,0,0,8,120
27547,0,0,3,361
27548,3826,3561,2,146
27549,0,0,2,407
27550,0,0,1,550
27551,0,0,1,438
27552,0,0,308,9
27553,0,0,342,11
27554,0,0,40,14
27555,0,0,5,117
27556,0,0,192,5
27557,0,0,88,5
27558,0,0,67,7
27559,0,0,9,12
27560,0,0,121,7
27561,0,0,141,8
27562,0,0,164,5
27563,0,0,38,9
27564,3826,3561,399,3
27565,0,0,237,4
27566,0,0,258,3
27567,0,0,273,2
27568,0,0,27,16
27569,0,0,20,13
27570,0,0,172,9
27571,0,0,317,9
27572,0,0,22,613
27573,0,0,1,433
27574,0,0,62,307
27575,0,0,89,47
27576,0,0,64,109
27577,0,0,73,39
27578,0,0,69,29
27579,0,0,8,72
27580,3826,3561,5,468
27581,0,0,3,141
27582,0,0,55,7
27583,0,0,148,7
27584,0,0,1009,2
27585,0,0,1163,2
27586,0,0,1369,2
27587,0,0,790,6
27588,0,0,655,8
27589,0,0,792,2
27590,0,0,367,4
27591,0,0,306,2
27592,0,0,336,2
27593,0,0,366,3
27594,0,0,180,16
27595,0,0,15,79
27596,3826,3561,13,147
27597,0,0,7,115
27598,0,0,18,44
27599,0,0,27,46
27600,0,0,244,8
27601,0,0,391,2
27602,0,0,252,3
27603,0,0,183,4
27604,0,0,678,2
27605,0,0,815,1
27606,0,0,318,2
27607,0,0,155,13
27608,0,0,32,43
27609,0,0,31,68
27610,0,0,171,37
27611,0,0,175,28
27612,3826,3561,31,104
27613,0,0,28,11
27614,0,0,18,42
27615,0,0,234,1
27616,0,0,43,49
27617,0,0,21,52
27618,0,0,25,125
27619,0,0,9,331
27620,0,0,4,352
27621,0,0,11,35
27622,0,0,269,12
27623,0,0,733,1
27624,0,0,174,27
27625,0,0,91,22
27626,0,0,48,45
27627,0,0,4,93
27628,3826,3561,406,43
27629,0,0,119,36
27630,0,0,51,87
27631,0,0,25,61
27632,0,0,452,16
27633,0,0,602,1
27634,0,0,280,13
27635,0,0,14,22
27636,0,0,240,13
27637,0,0,358,3
27638,0,0,186,7
27639,0,0,107,56
27640,0,0,243,17
27641,0,0,275,2
27642,0,0,526,1
27643,0,0,89,41
27644,3826,3561,1149,1
27645,0,0,588,20
27646,0,0,302,4
27647,0,0,16,15
27648,0,0,143,12
27649,0,0,65,42
27650,0,0,4,202
27651,0,0,1,469
27652,0,0,23,179
27653,0,0,2,332
27654,0,0,5,169
27655,0,0,4,212
27656,0,0,54,28
27657,0,0,98,21
27658,0,0,118,14
27659,0,0,98,8
27660,3826,3561,597,2
27661,0,0,654,2
27662,0,0,615,2
27663,0,0,768,2
27664,0,0,272,10
27665,0,0,63,11
27666,0,0,228,4
27667,0,0,423,2
27668,0,0,11,288
27669,0,0,6,161
27670,0,0,167,5
27671,0,0,246,2
27672,0,0,34,119
27673,0,0,122,21
27674,0,0,116,65
27675,0,0,148,43
27676,3826,3561,29,230
27677,0,0,2,205
27678,0,0,9,102
27679,0,0,89,14
27680,0,0,2,224
27681,0,0,1,241
27682,0,0,2,351
27683,0,0,2,231
27684,0,0,1,403
27685,0,0,1,633
27686,0,0,2,515
27687,0,0,1,336
27688,0,0,2,355
27689,0,0,2,190
27690,0,0,1,245
27691,0,0,2,91
27692,3826,3561,6,169
27693,0,0,1,350
27694,0,0,7,140
27695,0,0,8,52
27696,0,0,76,32
27697,0,0,25,137
27698,0,0,1,451
27699,0,0,1,568
27700,0,0,7,94
27701,0,0,8,52
27702,0,0,130,7
27703,0,0,171,3
27704,0,0,771,1
27705,0,0,401,9
27706,0,0,35,9
27707,0,0,11,11
27708,3826,3561,8,302
27709,0,0,31,79
27710,0,0,148,12
27711,0,0,199,5
27712,0,0,14,95
27713,0,0,54,15
27714,0,0,317,3
27715,0,0,716,1
27716,0,0,192,12
27717,0,0,461,3
27718,0,0,998,1
27719,0,0,1606,1
27720,0,0,1391,2
27721,0,0,1006,1
27722,0,0,555,18
27723,0,0,144,4
27724,3826,3561,273,46
27725,0,0,73,123
27726,0,0,85,69
27727,0,0,61,185
27728,0,0,260,67
27729,0,0,246,12
27730,0,0,153,36
27731,0,0,362,7
27732,0,0,814,2
27733,0,0,743,2
27734,0,0,660,2
27735,0,0,336,3
27736,0,0,450,3
27737,0,0,270,3
27738,0,0,253,9
27739,0,0,44,9
27740,3826,3561,495,2
27741,0,0,173,2
27742,0,0,129,106
27743,0,0,9,76
27744,0,0,413,3
27745,0,0,245,2
27746,0,0,141,5
27747,0,0,104,11
27748,0,0,496,2
27749,0,0,290,2
27750,0,0,119,9
27751,0,0,29,19
27752,0,0,323,5
27753,0,0,212,3
27754,0,0,162,3
27755,0,0,10,135
27756,3826,3561,116,16
27757,0,0,141,3
27758,0,0,373,3
27759,0,0,58,17
27760,0,0,183,5
27761,0,0,28,16
27762,0,0,44,31
27763,0,0,27,21
27764,0,0,15,89
27765,0,0,12,22
27766,0,0,13,80
27767,0,0,38,11
27768,0,0,18,29
27769,0,0,162,7
27770,0,0,257,4
27771,0,0,389,2
27772,3826,3561,104,17
27773,0,0,115,3
27774,0,0,127,5
27775,0,0,113,3
27776,0,0,23,114
27777,0,0,4,126
27778,0,0,14,33
27779,0,0,238,304
27780,0,0,423,1
27781,0,0,482,2
27782,0,0,594,2
27783,0,0,510,2
27784,0,0,346,1
27785,0,0,143,3
27786,0,0,15,58
27787,0,0,3,226
27788,3826,3561,20,121
27789,0,0,3,322
27790,0,0,2,384
27791,0,0,1,721
27792,0,0,69,604
27793,0,0,8,323
27794,0,0,2,426
27795,0,0,1,743
27796,0,0,26,677
27797,0,0,16,97
27798,0,0,7,85
27799,0,0,2,229
27800,0,0,5,228
27801,0,0,17,119
27802,0,0,71,23
27803,0,0,49,21
27804,3826,3561,19,166
27805,0,0,74,109
27806,0,0,187,21
27807,0,0,156,2
27808,0,0,9,250
27809,0,0,104,43
27810,0,0,448,7
27811,0,0,346,2
27812,0,0,121,15
27813,0,0,153,8
27814,0,0,575,1
27815,0,0,908,2
27816,0,0,658,13
27817,0,0,329,15
27818,0,0,69,28
27819,0,0,19,42
27820,3826,3561,467,8
27821,0,0,420,8
27822,0,0,39,13
27823,0,0,12,27
27824,0,0,191,17
27825,0,0,136,3
27826,0,0,134,3
27827,0,0,137,6
27828,0,0,857,2
27829,0,0,634,1
27830,0,0,795,1
27831,0,0,391,4
27832,0,0,850,1
27833,0,0,736,2
27834,0,0,463,4
27835,0,0,208,6
27836,3826,3561,1059,1
27837,0,0,1033,2
27838,0,0,636,3
27839,0,0,147,3
27840,0,0,755,3
27841,0,0,749,3
27842,0,0,385,3
27843,0,0,220,9
27844,0,0,287,4
27845,0,0,130,9
27846,0,0,135,6
27847,0,0,95,16
27848,0,0,41,13
27849,0,0,18,16
27850,0,0,58,20
27851,0,0,79,5
27852,3826,3561,209,2
27853,0,0,106,7
27854,0,0,106,3
27855,0,0,108,4
27856,0,0,79,33
27857,0,0,113,9
27858,0,0,605,2
27859,0,0,617,3
27860,0,0,186,107
27861,0,0,316,30
27862,0,0,625,1
27863,0,0,485,1
27864,0,0,246,79
27865,0,0,693,0
27866,0,0,856,0
27867,0,0,989,1
27868,3826,3561,487,137
27869,0,0,346,2
27870,0,0,238,2
27871,0,0,161,31
27872,0,0,8,190
27873,0,0,4,106
27874,0,0,4,106
27875,0,0,18,26
27876,0,0,596,4
27877,0,0,739,1
27878,0,0,859,1
27879,0,0,789,1
27880,0,0,1003,0
27881,0,0,874,0
27882,0,0,907,0
27883,0,0,941,0
27884,3826,3561,611,0
27885,0,0,472,0
27886,0,0,615,1
27887,0,0,583,0
27888,0,0,887,0
27889,0,0,715,0
27890,0,0,509,0
27891,0,0,319,4
27892,0,0,653,2
27893,0,0,751,1
27894,0,0,613,0
27895,0,0,454,0
27896,0,0,580,1
27897,0,0,617,0
27898,0,0,788,0
27899,0,0,598,0
27900,3826,3561,715,0
27901,0,0,954,0
27902,0,0,991,0
27903,0,0,536,0
27904,0,0,355,0
27905,0,0,187,2
27906,0,0,104,2
27907,0,0,196,1
27908,0,0,141,3
27909,0,0,667,0
27910,0,0,937,0
27911,0,0,1643,1
27912,0,0,1618,1
27913,0,0,1207,1
27914,0,0,643,33
27915,0,0,169,9
27916,3826,3561,425,6
27917,0,0,204,41
27918,0,0,45,58
27919,0,0,8,129
27920,0,0,395,18
27921,0,0,198,59
27922,0,0,44,163
27923,0,0,4,71
27924,0,0,931,2
27925,0,0,537,1
27926,0,0,735,1
27927,0,0,292,13
27928,0,0,595,9
27929,0,0,305,1
27930,0,0,358,9
27931,0,0,70,25
27932,3826,3561,280,5
27933,0,0,115,2
27934,0,0,13,7
27935,0,0,4,15
27936,0,0,157,3
27937,0,0,60,19
27938,0,0,7,72
27939,0,0,3,54
27940,0,0,5,16
27941,0,0,76,4
27942,0,0,15,23
27943,0,0,5,14
27944,0,0,236,1
27945,0,0,168,4
27946,0,0,11,54
27947,0,0,29,15
27948,3826,3561,60,5
27949,0,0,54,2
27950,0,0,59,0
27951,0,0,78,2
27952,0,0,33,46
27953,0,0,2,182
27954,0,0,3,59
27955,0,0,23,32
27956,0,0,36,178
27957,0,0,185,63
27958,0,0,110,48
27959,0,0,332,2
27960,0,0,182,44
27961,0,0,458,3
27962,0,0,934,2
27963,0,0,778,1
27964,3826,3561,532,1
27965,0,0,606,1
27966,0,0,535,1
27967,0,0,564,1
27968,0,0,703,1
27969,0,0,975,0
27970,0,0,493,0
27971,0,0,433,1
27972,0,0,1171,1
27973,0,0,1110,3
27974,0,0,610,1
27975,0,0,696,1
27976,0,0,1054,28
27977,0,0,153,12
27978,0,0,30,5
27979,0,0,504,1
27980,3826,3561,48,262
27981,0,0,0,647
27982,0,0,33,354
27983,0,0,0,339
27984,0,0,0,395
27985,0,0,0,562
27986,0,0,0,423
27987,0,0,0,577
27988,0,0,51,218
27989,0,0,91,19
27990,0,0,34,7
27991,0,0,14,23
27992,0,0,207,5
27993,0,0,108,21
27994,0,0,358,1
27995,0,0,417,1
27996,3826,3561,137,7
27997,0,0,184,2
27998,0,0,327,2
27999,0,0,234,1
28000,0,0,473,1
28001,0,0,437,1
28002,0,0,471,1
28003,0,0,459,2
28004,0,0,82,187
28005,0,0,58,38
28006,0,0,234,4
28007,0,0,783,1
28008,0,0,528,1
28009,0,0,417,1
28010,0,0,220,165
28011,0,0,2,381
28012,3826,3561,91,228
28013,0,0,15,156
28014,0,0,19,133
28015,0,0,3,227
28016,0,0,16,172
28017,0,0,23,218
28018,0,0,1,592
28019,0,0,1,503
28020,0,0,134,63
28021,0,0,63,29
28022,0,0,117,43
28023,0,0,115,4
28024,0,0,321,7
28025,0,0,258,3
28026,0,0,134,4
28027,0,0,21,18
28028,3826,3561,7,73
28029,0,0,31,175
28030,0,0,1,384
28031,0,0,2,385
28032,0,0,72,36
28033,0,0,2,250
28034,0,0,1,178
28035,0,0,1,77
28036,0,0,63,42
28037,0,0,76,76
28038,0,0,4,196
28039,0,0,8,59
28040,0,0,4,45
28041,0,0,4,83
28042,0,0,34,40
28043,0,0,3,56
28044,3826,3561,7,51
28045,0,0,47,90
28046,0,0,44,21
28047,0,0,77,163
28048,0,0,5,83
28049,0,0,22,47
28050,0,0,128,55
28051,0,0,5,88
28052,0,0,50,545
28053,0,0,39,319
28054,0,0,100,179
28055,0,0,87,98
28056,0,0,26,506
28057,0,0,1,373
28058,0,0,8,104
28059,0,0,43,99
28060,3826,3561,43,37
28061,0,0,113,2
28062,0,0,361,1
28063,0,0,563,1
28064,0,0,338,1
28065,0,0,173,2
28066,0,0,307,1
28067,0,0,216,1
28068,0,0,179,1
28069,0,0,251,1
28070,0,0,184,1
28071,0,0,227,2
28072,0,0,583,2
28073,0,0,553,1
28074,0,0,349,2
28075,0,0,111,24
28076,3826,3561,268,51
28077,0,0,83,9
28078,0,0,77,14
28079,0,0,30,13
28080,0,0,86,16
28081,0,0,80,15
28082,0,0,105,36
28083,0,0,4,470
28084,0,0,29,207
28085,0,0,6,194
28086,0,0,15,75
28087,0,0,8,36
28088,0,0,236,4
28089,0,0,301,3
28090,0,0,345,2
28091,0,0,269,2
28092,3826,3561,243,2
28093,0,0,118,5
28094,0,0,122,3
28095,0,0,36,24
28096,0,0,10,136
28097,0,0,9,393
28098,0,0,15,248
28099,0,0,3,284
28100,0,0,17,492
28101,0,0,1,486
28102,0,0,0,320
28103,0,0,1,242
28104,0,0,35,329
28105,0,0,0,632
28106,0,0,2,800
28107,0,0,0,765
28108,3826,3561,189,125
28109,0,0,18,193
28110,0,0,12,30
28111,0,0,4,248
28112,0,0,162,161
28113,0,0,183,3
28114,0,0,117,18
28115,0,0,14,113
28116,0,0,200,75
28117,0,0,13,184
28118,0,0,18,73
28119,0,0,6,138
28120,0,0,84,13
28121,0,0,44,70
28122,0,0,37,57
28123,0,0,13,206
28124,3826,3561,9,150
28125,0,0,4,192
28126,0,0,5,140
28127,0,0,1,510
28128,0,0,54,229
28129,0,0,4,206
28130,0,0,3,226
28131,0,0,4,198
28132,0,0,113,16
28133,0,0,11,40
28134,0,0,4,141
28135,0,0,6,88
28136,0,0,2,406
28137,0,0,1,429
28138,0,0,1,414
28139,0,0,11,304
28140,3826,3561,7,255
28141,0,0,6,137
28142,0,0,46,18
28143,0,0,66,7
28144,0,0,192,6
28145,0,0,12,125
28146,0,0,4,270
28147,0,0,81,85
28148,0,0,64,190
28149,0,0,61,76
28150,0,0,609,1
28151,0,0,391,2
28152,0,0,141,17
28153,0,0,244,2
28154,0,0,442,1
28155,0,0,417,1
28156,3826,3561,82,176
28157,0,0,86,15
28158,0,0,270,1
28159,0,0,380,2
28160,0,0,29,125
28161,0,0,26,57
28162,0,0,173,9
28163,0,0,150,2
28164,0,0,709,2
28165,0,0,961,1
28166,0,0,843,3
28167,0,0,387,23
28168,0,0,376,3
28169,0,0,690,0
28170,0,0,414,0
28171,0,0,548,0
28172,3826,3561,459,1
28173,0,0,359,4
28174,0,0,543,1
28175,0,0,106,6
28176,0,0,142,3
28177,0,0,80,3
28178,0,0,37,4
28179,0,0,4,174
28180,0,0,9,186
28181,0,0,2,198
28182,0,0,6,138
28183,0,0,2,242
28184,0,0,16,136
28185,0,0,86,19
28186,0,0,16,63
28187,0,0,46,45
28188,3826,3561,20,40
28189,0,0,47,27
28190,0,0,123,18
28191,0,0,141,18
28192,0,0,16,243
28193,0,0,1,319
28194,0,0,0,566
28195,0,0,1,383
28196,0,0,1,581
28197,0,0,65,254
28198,0,0,245,6
28199,0,0,435,1
28200,0,0,140,76
28201,0,0,89,50
28202,0,0,17,196
28203,0,0,56,122
28204,3826,3561,99,168
28205,0,0,16,79
28206,0,0,1,300
28207,0,0,4,93
28208,0,0,435,22
28209,0,0,295,3
28210,0,0,95,5
28211,0,0,10,83
28212,0,0,76,57
28213,0,0,111,34
28214,0,0,73,30
28215,0,0,36,21
28216,0,0,327,12
28217,0,0,40,28
28218,0,0,34,15
28219,0,0,15,58
28220,3826,3561,47,51
28221,0,0,5,117
28222,0,0,30,61
28223,0,0,24,8
28224,0,0,203,12
28225,0,0,23,20
28226,0,0,11,41
28227,0,0,22,22
28228,0,0,86,9
28229,0,0,64,50
28230,0,0,9,62
28231,0,0,13,7
28232,0,0,274,4
28233,0,0,146,10
28234,0,0,283,2
28235,0,0,52,90
28236,3826,3561,15,70
28237,0,0,4,78
28238,0,0,53,37
28239,0,0,29,52
28240,0,0,8,62
28241,0,0,86,6
28242,0,0,199,2
28243,0,0,37,221
28244,0,0,170,294
28245,0,0,216,44
28246,0,0,295,27
28247,0,0,274,2
28248,0,0,184,2
28249,0,0,516,1
28250,0,0,687,1
28251,0,0,907,1
28252,3826,3561,200,29
28253,0,0,158,3
28254,0,0,231,1
28255,0,0,157,4
28256,0,0,49,5
28257,0,0,23,9
28258,0,0,44,34
28259,0,0,39,10
28260,0,0,87,31
28261,0,0,53,13
28262,0,0,30,56
28263,0,0,120,2
28264,0,0,284,2
28265,0,0,193,3
28266,0,0,46,7
28267,0,0,26,14
28268,3826,3561,172,6
28269,0,0,49,10
28270,0,0,30,18
28271,0,0,9,18
28272,0,0,379,2
28273,0,0,141,4
28274,0,0,48,7
28275,0,0,42,3
28276,0,0,171,9
28277,0,0,84,31
28278,0,0,28,23
28279,0,0,7,36
28280,0,0,177,4
28281,0,0,55,8
28282,0,0,51,6
28283,0,0,15,26
28284,3826,3561,106,10
28285,0,0,125,2
28286,0,0,219,1
28287,0,0,70,173
28288,0,0,13,150
28289,0,0,7,124
28290,0,0,61,53
28291,0,0,131,35
28292,0,0,60,32
28293,0,0,194,9
28294,0,0,628,1
28295,0,0,665,1
28296,0,0,210,11
28297,0,0,107,81
28298,0,0,12,288
28299,0,0,12,227
28300,3826,3561,38,180
28301,0,0,20,185
28302,0,0,12,106
28303,0,0,13,208
28304,0,0,24,303
28305,0,0,13,56
28306,0,0,9,99
28307,0,0,4,99
28308,0,0,190,28
28309,0,0,130,38
28310,0,0,45,21
28311,0,0,10,240
28312,0,0,215,97
28313,0,0,69,150
28314,0,0,109,116
28315,0,0,112,87
28316,3826,3561,938,1
28317,0,0,871,1
28318,0,0,628,5
28319,0,0,99,13
28320,0,0,603,2
28321,0,0,334,1
28322,0,0,274,24
28323,0,0,31,17
28324,0,0,346,2
28325,0,0,121,7
28326,0,0,99,5
28327,0,0,13,56
28328,0,0,9,49
28329,0,0,3,203
28330,0,0,40,127
28331,0,0,66,109
28332,3826,3561,53,326
28333,0,0,1,605
28334,0,0,178,66
28335,0,0,219,2
28336,0,0,419,1
28337,0,0,431,1
28338,0,0,441,1
28339,0,0,347,1
28340,0,0,186,6
28341,0,0,340,2
28342,0,0,770,2
28343,0,0,500,1
28344,0,0,99,6
28345,0,0,462,1
28346,0,0,579,2
28347,0,0,687,9
28348,3826,3561,12,368
28349,0,0,4,144
28350,0,0,4,173
28351,0,0,84,93
28352,0,0,259,1
28353,0,0,162,2
28354,0,0,142,4
28355,0,0,134,160
28356,0,0,47,72
28357,0,0,150,5
28358,0,0,90,10
28359,0,0,12,136
28360,0,0,29,113
28361,0,0,279,10
28362,0,0,212,4
28363,0,0,73,9
28364,3826,3561,381,23
28365,0,0,383,4
28366,0,0,669,4
28367,0,0,203,21
28368,0,0,75,10
28369,0,0,7,58
28370,0,0,3,129
28371,0,0,0,310
28372,0,0,1,235
28373,0,0,4,59
28374,0,0,7,87
28375,0,0,2,292
28376,0,0,269,33
28377,0,0,198,1
28378,0,0,238,3
28379,0,0,107,5
28380,3826,3561,374,1
28381,0,0,163,4
28382,0,0,76,18
28383,0,0,295,5
28384,0,0,56,26
28385,0,0,176,16
28386,0,0,332,27
28387,0,0,656,1
28388,0,0,336,5
28389,0,0,1082,1
28390,0,0,804,1
28391,0,0,1182,1
28392,0,0,436,231
28393,0,0,30,145
28394,0,0,4,162
28395,0,0,31,185
28396,3826,3561,126,120
28397,0,0,128,72
28398,0,0,27,33
28399,0,0,39,40
28400,0,0,355,6
28401,0,0,186,4
28402,0,0,201,10
28403,0,0,19,62
28404,0,0,417,84
28405,0,0,143,7
28406,0,0,329,13
28407,0,0,58,171
28408,0,0,156,70
28409,0,0,115,6
28410,0,0,247,6
28411,0,0,15,52
28412,3826,3561,162,12
28413,0,0,90,17
28414,0,0,88,12
28415,0,0,14,22
28416,0,0,228,9
28417,0,0,86,6
28418,0,0,13,72
28419,0,0,5,105
28420,0,0,26,34
28421,0,0,45,7
28422,0,0,18,8
28423,0,0,4,60
28424,0,0,348,3
28425,0,0,287,1
28426,0,0,135,3
28427,0,0,82,7
28428,3826,3561,88,6
28429,0,0,23,89
28430,0,0,11,57
28431,0,0,20,85
28432,0,0,71,55
28433,0,0,29,16
28434,0,0,70,13
28435,0,0,63,4
28436,0,0,45,8
28437,0,0,58,36
28438,0,0,303,3
28439,0,0,440,1
28440,0,0,291,3
28441,0,0,343,2
28442,0,0,258,25
28443,0,0,81,6
28444,3826,3561,8,338
28445,0,0,7,43
28446,0,0,33,9
28447,0,0,148,3
28448,0,0,363,2
28449,0,0,322,2
28450,0,0,314,4
28451,0,0,406,1
28452,0,0,734,1
28453,0,0,964,1
28454,0,0,868,1
28455,0,0,669,1
28456,0,0,388,3
28457,0,0,353,1
28458,0,0,200,7
28459,0,0,24,199
28460,3826,3561,31,72
28461,0,0,1,376
28462,0,0,1,422
28463,0,0,0,475
28464,0,0,41,148
28465,0,0,16,188
28466,0,0,9,116
28467,0,0,22,55
28468,0,0,522,2
28469,0,0,476,1
28470,0,0,454,1
28471,0,0,273,2
28472,0,0,227,2
28473,0,0,297,2
28474,0,0,552,1
28475,0,0,466,1
28476,3826,3561,171,3
28477,0,0,36,9
28478,0,0,140,23
28479,0,0,229,20
28480,0,0,24,46
28481,0,0,75,98
28482,0,0,94,22
28483,0,0,130,6
28484,0,0,55,8
28485,0,0,702,1
28486,0,0,750,1
28487,0,0,898,1
28488,0,0,485,3
28489,0,0,23,9
28490,0,0,17,61
28491,0,0,5,97
28492,3826,3561,376,18
28493,0,0,226,18
28494,0,0,42,135
28495,0,0,2,462
28496,0,0,3,275
28497,0,0,3,163
28498,0,0,1,109
28499,0,0,28,28
28500,0,0,8,53
28501,0,0,7,30
28502,0,0,31,39
28503,0,0,9,33
28504,0,0,380,5
28505,0,0,143,15
28506,0,0,242,9
28507,0,0,22,11
28508,3826,3561,411,0
28509,0,0,163,7
28510,0,0,11,63
28511,0,0,5,119
28512,0,0,40,48
28513,0,0,6,85
28514,0,0,52,15
28515,0,0,12,52
28516,0,0,81,68
28517,0,0,4,196
28518,0,0,4,219
28519,0,0,4,159
28520,0,0,7,103
28521,0,0,5,119
28522,0,0,8,28
28523,0,0,6,86
28524,3826,3561,29,244
28525,0,0,86,8
28526,0,0,68,15
28527,0,0,97,9
28528,0,0,58,54
28529,0,0,9,57
28530,0,0,105,15
28531,0,0,243,63
28532,0,0,10,312
28533,0,0,50,20
28534,0,0,709,2
28535,0,0,1427,1
28536,0,0,1158,6
28537,0,0,1254,1
28538,0,0,1401,1
28539,0,0,1271,14
28540,3826,3561,665,345
28541,0,0,122,26
28542,0,0,180,5
28543,0,0,186,21
28544,0,0,14,60
28545,0,0,26,36
28546,0,0,120,21
28547,0,0,73,33
28548,0,0,240,4
28549,0,0,249,5
28550,0,0,221,17
28551,0,0,220,2
28552,0,0,333,2
28553,0,0,492,1
28554,0,0,665,1
28555,0,0,703,1
28556,3826,3561,1053,1
28557,0,0,1004,4
28558,0,0,1132,2
28559,0,0,966,2
28560,0,0,1227,6
28561,0,0,962,2
28562,0,0,1244,1
28563,0,0,961,3
28564,0,0,1187,2
28565,0,0,1255,1
28566,0,0,1087,4
28567,0,0,1024,1
28568,0,0,1201,1
28569,0,0,1084,1
28570,0,0,960,1
28571,0,0,1055,2
28572,3826,3561,587,2
28573,0,0,272,3
28574,0,0,72,5
28575,0,0,182,2
28576,0,0,287,1
28577,0,0,468,1
28578,0,0,687,1
28579,0,0,1000,1
28580,0,0,367,1
28581,0,0,854,0
28582,0,0,1320,1
28583,0,0,803,43
28584,0,0,297,9
28585,0,0,137,25
28586,0,0,21,39
28587,0,0,9,30
28588,3826,3561,436,3
28589,0,0,438,3
28590,0,0,459,10
28591,0,0,39,53
28592,0,0,387,22
28593,0,0,360,2
28594,0,0,247,5
28595,0,0,22,28
28596,0,0,176,18
28597,0,0,332,4
28598,0,0,399,4
28599,0,0,197,6
28600,0,0,213,8
28601,0,0,83,5
28602,0,0,160,57
28603,0,0,11,99
28604,3826,3561,158,15
28605,0,0,112,12
28606,0,0,98,13
28607,0,0,14,16
28608,0,0,690,0
28609,0,0,401,1
28610,0,0,438,17
28611,0,0,218,20
28612,0,0,309,7
28613,0,0,165,11
28614,0,0,15,30
28615,0,0,7,88
28616,0,0,6,233
28617,0,0,4,186
28618,0,0,1,600
28619,0,0,4,194
28620,3826,3561,3,411
28621,0,0,6,358
28622,0,0,6,244
28623,0,0,3,308
28624,0,0,2,451
28625,0,0,2,362
28626,0,0,5,140
28627,0,0,40,28
28628,0,0,55,144
28629,0,0,489,2
28630,0,0,633,79
28631,0,0,468,2
28632,0,0,164,4
28633,0,0,203,3
28634,0,0,330,1
28635,0,0,974,1
28636,3826,3561,303,6
28637,0,0,266,1
28638,0,0,323,1
28639,0,0,312,1
28640,0,0,137,35
28641,0,0,120,51
28642,0,0,395,2
28643,0,0,227,3
28644,0,0,533,4
28645,0,0,318,4
28646,0,0,138,7
28647,0,0,77,6
28648,0,0,216,7
28649,0,0,413,3
28650,0,0,543,3
28651,0,0,537,2
28652,3826,3561,732,2
28653,0,0,429,3
28654,0,0,355,3
28655,0,0,141,3
28656,0,0,894,4
28657,0,0,504,2
28658,0,0,216,3
28659,0,0,25,7
28660,0,0,498,2
28661,0,0,437,3
28662,0,0,306,1
28663,0,0,101,4
28664,0,0,527,2
28665,0,0,241,3
28666,0,0,313,1
28667,0,0,155,3
28668,3826,3561,312,2
28669,0,0,289,2
28670,0,0,25,7
28671,0,0,15,8
28672,0,0,10,38
28673,0,0,61,6
28674,0,0,343,3
28675,0,0,1035,2
28676,0,0,559,344
28677,0,0,538,46
28678,0,0,514,1
28679,0,0,820,1
28680,0,0,198,12
28681,0,0,38,72
28682,0,0,9,105
28683,0,0,5,266
28684,3826,3561,120,204
28685,0,0,64,54
28686,0,0,86,29
28687,0,0,11,109
28688,0,0,109,91
28689,0,0,39,26
28690,0,0,7,218
28691,0,0,2,312
28692,0,0,221,48
28693,0,0,323,14
28694,0,0,188,13
28695,0,0,89,7
28696,0,0,530,3
28697,0,0,320,8
28698,0,0,106,12
28699,0,0,16,60
28700,3826,3561,241,15
28701,0,0,172,5
28702,0,0,17,18
28703,0,0,11,7
28704,0,0,64,8
28705,0,0,16,14
28706,0,0,10,31
28707,0,0,8,14
28708,0,0,425,3
28709,0,0,343,2
28710,0,0,122,4
28711,0,0,17,7
28712,0,0,513,2
28713,0,0,486,1
28714,0,0,443,2
28715,0,0,182,3
28716,3826,3561,21,6
28717,0,0,74,9
28718,0,0,294,3
28719,0,0,304,6
28720,0,0,21,83
28721,0,0,8,65
28722,0,0,4,123
28723,0,0,5,71
28724,0,0,8,313
28725,0,0,96,10
28726,0,0,383,8
28727,0,0,528,2
28728,0,0,274,4
28729,0,0,590,2
28730,0,0,762,2
28731,0,0,740,2
28732,3826,3561,418,2
28733,0,0,431,2
28734,0,0,422,2
28735,0,0,47,47
28736,0,0,4,97
28737,0,0,3,184
28738,0,0,2,216
28739,0,0,91,38
28740,0,0,329,3
28741,0,0,145,3
28742,0,0,104,2
28743,0,0,127,4
28744,0,0,51,5
28745,0,0,9,24
28746,0,0,39,39
28747,0,0,75,46
28748,3826,3561,69,55
28749,0,0,92,110
