tick;SH;HH;NI;HB;NW;HE;RP;BW;BY;SL;BE;BB;MV;SN;ST;TH
3604;3,46775E-05;3,4607E-05;3,48068E-05;3,45328E-05;3,62647E-05;3,55183E-05;3,63275E-05;3,66435E-05;3,53131E-05;3,66644E-05;3,61629E-05;3,61629E-05;3,55411E-05;3,65264E-05;3,62104E-05;3,62137E-05
3605;3,46775E-05;3,4607E-05;3,48068E-05;3,45328E-05;3,62647E-05;3,55183E-05;3,63275E-05;3,66435E-05;3,53131E-05;3,66644E-05;3,61629E-05;3,61629E-05;3,55411E-05;3,65264E-05;3,62104E-05;3,62137E-05
3606;3,46775E-05;3,4607E-05;3,48068E-05;3,45328E-05;3,62647E-05;3,55183E-05;3,63275E-05;3,66435E-05;3,53131E-05;3,66644E-05;3,61629E-05;3,61629E-05;3,55411E-05;3,65264E-05;3,62104E-05;3,62137E-05
3607;3,46775E-05;3,4607E-05;3,48068E-05;3,45328E-05;3,62647E-05;3,55183E-05;3,63275E-05;3,66435E-05;3,53131E-05;3,66644E-05;3,61629E-05;3,61629E-05;3,55411E-05;3,65264E-05;3,62104E-05;3,62137E-05
3608;3,62782E-05;3,62044E-05;3,64134E-05;3,61268E-05;3,79388E-05;3,71578E-05;3,80046E-05;3,83351E-05;3,69432E-05;3,83571E-05;3,78323E-05;3,78323E-05;3,71817E-05;3,82127E-05;3,7882E-05;3,78855E-05
3609;3,62782E-05;3,62044E-05;3,64134E-05;3,61268E-05;3,79388E-05;3,71578E-05;3,80046E-05;3,83351E-05;3,69432E-05;3,83571E-05;3,78323E-05;3,78323E-05;3,71817E-05;3,82127E-05;3,7882E-05;3,78855E-05
3610;3,62782E-05;3,62044E-05;3,64134E-05;3,61268E-05;3,79388E-05;3,71578E-05;3,80046E-05;3,83351E-05;3,69432E-05;3,83571E-05;3,78323E-05;3,78323E-05;3,71817E-05;3,82127E-05;3,7882E-05;3,78855E-05
3611;3,62782E-05;3,62044E-05;3,64134E-05;3,61268E-05;3,79388E-05;3,71578E-05;3,80046E-05;3,83351E-05;3,69432E-05;3,83571E-05;3,78323E-05;3,78323E-05;3,71817E-05;3,82127E-05;3,7882E-05;3,78855E-05
3612;3,57769E-05;3,57042E-05;3,59102E-05;3,56276E-05;3,74145E-05;3,66443E-05;3,74794E-05;3,78054E-05;3,64327E-05;3,7827E-05;3,73095E-05;3,73095E-05;3,66679E-05;3,76846E-05;3,73585E-05;3,73619E-05
3613;3,57769E-05;3,57042E-05;3,59102E-05;3,56276E-05;3,74145E-05;3,66443E-05;3,74794E-05;3,78054E-05;3,64327E-05;3,7827E-05;3,73095E-05;3,73095E-05;3,66679E-05;3,76846E-05;3,73585E-05;3,73619E-05
3614;3,57769E-05;3,57042E-05;3,59102E-05;3,56276E-05;3,74145E-05;3,66443E-05;3,74794E-05;3,78054E-05;3,64327E-05;3,7827E-05;3,73095E-05;3,73095E-05;3,66679E-05;3,76846E-05;3,73585E-05;3,73619E-05
3615;3,57769E-05;3,57042E-05;3,59102E-05;3,56276E-05;3,74145E-05;3,66443E-05;3,74794E-05;3,78054E-05;3,64327E-05;3,7827E-05;3,73095E-05;3,73095E-05;3,66679E-05;3,76846E-05;3,73585E-05;3,73619E-05
3616;3,56801E-05;3,56076E-05;3,58131E-05;3,55312E-05;3,73133E-05;3,65452E-05;3,7378E-05;3,77031E-05;3,63342E-05;3,77246E-05;3,72086E-05;3,72086E-05;3,65687E-05;3,75826E-05;3,72574E-05;3,72608E-05
3617;3,56801E-05;3,56076E-05;3,58131E-05;3,55312E-05;3,73133E-05;3,65452E-05;3,7378E-05;3,77031E-05;3,63342E-05;3,77246E-05;3,72086E-05;3,72086E-05;3,65687E-05;3,75826E-05;3,72574E-05;3,72608E-05
3618;3,56801E-05;3,56076E-05;3,58131E-05;3,55312E-05;3,73133E-05;3,65452E-05;3,7378E-05;3,77031E-05;3,63342E-05;3,77246E-05;3,72086E-05;3,72086E-05;3,65687E-05;3,75826E-05;3,72574E-05;3,72608E-05
3619;3,56801E-05;3,56076E-05;3,58131E-05;3,55312E-05;3,73133E-05;3,65452E-05;3,7378E-05;3,77031E-05;3,63342E-05;3,77246E-05;3,72086E-05;3,72086E-05;3,65687E-05;3,75826E-05;3,72574E-05;3,72608E-05
3620;3,78084E-05;3,77316E-05;3,79494E-05;3,76506E-05;3,95393E-05;3,87253E-05;3,96078E-05;3,99524E-05;3,85016E-05;3,99752E-05;3,94283E-05;3,94283E-05;3,87502E-05;3,98247E-05;3,94801E-05;3,94837E-05
3621;3,78084E-05;3,77316E-05;3,79494E-05;3,76506E-05;3,95393E-05;3,87253E-05;3,96078E-05;3,99524E-05;3,85016E-05;3,99752E-05;3,94283E-05;3,94283E-05;3,87502E-05;3,98247E-05;3,94801E-05;3,94837E-05
3622;3,78084E-05;3,77316E-05;3,79494E-05;3,76506E-05;3,95393E-05;3,87253E-05;3,96078E-05;3,99524E-05;3,85016E-05;3,99752E-05;3,94283E-05;3,94283E-05;3,87502E-05;3,98247E-05;3,94801E-05;3,94837E-05
3623;3,78084E-05;3,77316E-05;3,79494E-05;3,76506E-05;3,95393E-05;3,87253E-05;3,96078E-05;3,99524E-05;3,85016E-05;3,99752E-05;3,94283E-05;3,94283E-05;3,87502E-05;3,98247E-05;3,94801E-05;3,94837E-05
3624;3,68762E-05;3,68013E-05;3,70137E-05;3,67223E-05;3,85643E-05;3,77704E-05;3,86312E-05;3,89672E-05;3,75523E-05;3,89895E-05;3,84561E-05;3,84561E-05;3,77947E-05;3,88427E-05;3,85066E-05;3,85101E-05
3625;3,68762E-05;3,68013E-05;3,70137E-05;3,67223E-05;3,85643E-05;3,77704E-05;3,86312E-05;3,89672E-05;3,75523E-05;3,89895E-05;3,84561E-05;3,84561E-05;3,77947E-05;3,88427E-05;3,85066E-05;3,85101E-05
3626;3,68762E-05;3,68013E-05;3,70137E-05;3,67223E-05;3,85643E-05;3,77704E-05;3,86312E-05;3,89672E-05;3,75523E-05;3,89895E-05;3,84561E-05;3,84561E-05;3,77947E-05;3,88427E-05;3,85066E-05;3,85101E-05
3627;3,68762E-05;3,68013E-05;3,70137E-05;3,67223E-05;3,85643E-05;3,77704E-05;3,86312E-05;3,89672E-05;3,75523E-05;3,89895E-05;3,84561E-05;3,84561E-05;3,77947E-05;3,88427E-05;3,85066E-05;3,85101E-05
3628;3,65592E-05;3,64849E-05;3,66955E-05;3,64066E-05;3,82327E-05;3,74457E-05;3,8299E-05;3,86321E-05;3,72294E-05;3,86542E-05;3,81254E-05;3,81254E-05;3,74697E-05;3,85087E-05;3,81755E-05;3,81789E-05
3629;3,65592E-05;3,64849E-05;3,66955E-05;3,64066E-05;3,82327E-05;3,74457E-05;3,8299E-05;3,86321E-05;3,72294E-05;3,86542E-05;3,81254E-05;3,81254E-05;3,74697E-05;3,85087E-05;3,81755E-05;3,81789E-05
3630;3,65592E-05;3,64849E-05;3,66955E-05;3,64066E-05;3,82327E-05;3,74457E-05;3,8299E-05;3,86321E-05;3,72294E-05;3,86542E-05;3,81254E-05;3,81254E-05;3,74697E-05;3,85087E-05;3,81755E-05;3,81789E-05
3631;3,65592E-05;3,64849E-05;3,66955E-05;3,64066E-05;3,82327E-05;3,74457E-05;3,8299E-05;3,86321E-05;3,72294E-05;3,86542E-05;3,81254E-05;3,81254E-05;3,74697E-05;3,85087E-05;3,81755E-05;3,81789E-05
3632;3,58557E-05;3,57828E-05;3,59894E-05;3,57061E-05;3,7497E-05;3,67251E-05;3,75619E-05;3,78887E-05;3,6513E-05;3,79103E-05;3,73917E-05;3,73917E-05;3,67487E-05;3,77676E-05;3,74408E-05;3,74442E-05
3633;3,58557E-05;3,57828E-05;3,59894E-05;3,57061E-05;3,7497E-05;3,67251E-05;3,75619E-05;3,78887E-05;3,6513E-05;3,79103E-05;3,73917E-05;3,73917E-05;3,67487E-05;3,77676E-05;3,74408E-05;3,74442E-05
3634;3,58557E-05;3,57828E-05;3,59894E-05;3,57061E-05;3,7497E-05;3,67251E-05;3,75619E-05;3,78887E-05;3,6513E-05;3,79103E-05;3,73917E-05;3,73917E-05;3,67487E-05;3,77676E-05;3,74408E-05;3,74442E-05
3635;3,58557E-05;3,57828E-05;3,59894E-05;3,57061E-05;3,7497E-05;3,67251E-05;3,75619E-05;3,78887E-05;3,6513E-05;3,79103E-05;3,73917E-05;3,73917E-05;3,67487E-05;3,77676E-05;3,74408E-05;3,74442E-05
3636;3,31129E-05;3,30456E-05;3,32363E-05;3,29748E-05;3,46283E-05;3,39156E-05;3,46883E-05;3,499E-05;3,37198E-05;3,501E-05;3,45312E-05;3,45312E-05;3,39374E-05;3,48782E-05;3,45765E-05;3,45796E-05
3637;3,31129E-05;3,30456E-05;3,32363E-05;3,29748E-05;3,46283E-05;3,39156E-05;3,46883E-05;3,499E-05;3,37198E-05;3,501E-05;3,45312E-05;3,45312E-05;3,39374E-05;3,48782E-05;3,45765E-05;3,45796E-05
3638;3,31129E-05;3,30456E-05;3,32363E-05;3,29748E-05;3,46283E-05;3,39156E-05;3,46883E-05;3,499E-05;3,37198E-05;3,501E-05;3,45312E-05;3,45312E-05;3,39374E-05;3,48782E-05;3,45765E-05;3,45796E-05
3639;3,31129E-05;3,30456E-05;3,32363E-05;3,29748E-05;3,46283E-05;3,39156E-05;3,46883E-05;3,499E-05;3,37198E-05;3,501E-05;3,45312E-05;3,45312E-05;3,39374E-05;3,48782E-05;3,45765E-05;3,45796E-05
3640;3,10395E-05;3,09764E-05;3,11551E-05;3,091E-05;3,24598E-05;3,17918E-05;3,2516E-05;3,27987E-05;3,16083E-05;3,28174E-05;3,23687E-05;3,23687E-05;3,18122E-05;3,26939E-05;3,24112E-05;3,24141E-05
3641;3,10395E-05;3,09764E-05;3,11551E-05;3,091E-05;3,24598E-05;3,17918E-05;3,2516E-05;3,27987E-05;3,16083E-05;3,28174E-05;3,23687E-05;3,23687E-05;3,18122E-05;3,26939E-05;3,24112E-05;3,24141E-05
3642;3,10395E-05;3,09764E-05;3,11551E-05;3,091E-05;3,24598E-05;3,17918E-05;3,2516E-05;3,27987E-05;3,16083E-05;3,28174E-05;3,23687E-05;3,23687E-05;3,18122E-05;3,26939E-05;3,24112E-05;3,24141E-05
3643;3,10395E-05;3,09764E-05;3,11551E-05;3,091E-05;3,24598E-05;3,17918E-05;3,2516E-05;3,27987E-05;3,16083E-05;3,28174E-05;3,23687E-05;3,23687E-05;3,18122E-05;3,26939E-05;3,24112E-05;3,24141E-05
3644;3,20164E-05;3,19513E-05;3,21357E-05;3,18828E-05;3,34815E-05;3,27925E-05;3,35395E-05;3,38311E-05;3,26031E-05;3,38505E-05;3,33875E-05;3,33875E-05;3,28135E-05;3,37231E-05;3,34314E-05;3,34344E-05
3645;3,20164E-05;3,19513E-05;3,21357E-05;3,18828E-05;3,34815E-05;3,27925E-05;3,35395E-05;3,38311E-05;3,26031E-05;3,38505E-05;3,33875E-05;3,33875E-05;3,28135E-05;3,37231E-05;3,34314E-05;3,34344E-05
3646;3,20164E-05;3,19513E-05;3,21357E-05;3,18828E-05;3,34815E-05;3,27925E-05;3,35395E-05;3,38311E-05;3,26031E-05;3,38505E-05;3,33875E-05;3,33875E-05;3,28135E-05;3,37231E-05;3,34314E-05;3,34344E-05
3647;3,20164E-05;3,19513E-05;3,21357E-05;3,18828E-05;3,34815E-05;3,27925E-05;3,35395E-05;3,38311E-05;3,26031E-05;3,38505E-05;3,33875E-05;3,33875E-05;3,28135E-05;3,37231E-05;3,34314E-05;3,34344E-05
3648;3,18767E-05;3,09792E-05;3,16198E-05;3,10781E-05;3,22697E-05;3,61742E-05;3,96054E-05;4,07266E-05;4,05475E-05;3,93581E-05;3,45065E-05;3,45065E-05;3,37714E-05;4,06847E-05;3,44958E-05;4,12413E-05
3649;3,18767E-05;3,09792E-05;3,16198E-05;3,10781E-05;3,22697E-05;3,61742E-05;3,96054E-05;4,07266E-05;4,05475E-05;3,93581E-05;3,45065E-05;3,45065E-05;3,37714E-05;4,06847E-05;3,44958E-05;4,12413E-05
3650;3,18767E-05;3,09792E-05;3,16198E-05;3,10781E-05;3,22697E-05;3,61742E-05;3,96054E-05;4,07266E-05;4,05475E-05;3,93581E-05;3,45065E-05;3,45065E-05;3,37714E-05;4,06847E-05;3,44958E-05;4,12413E-05
3651;3,18767E-05;3,09792E-05;3,16198E-05;3,10781E-05;3,22697E-05;3,61742E-05;3,96054E-05;4,07266E-05;4,05475E-05;3,93581E-05;3,45065E-05;3,45065E-05;3,37714E-05;4,06847E-05;3,44958E-05;4,12413E-05
3652;3,25612E-05;3,16443E-05;3,22987E-05;3,17453E-05;3,29627E-05;3,69512E-05;3,96263E-05;4,07481E-05;4,05689E-05;3,93789E-05;3,52476E-05;3,52476E-05;3,44967E-05;4,07061E-05;3,52367E-05;4,12631E-05
3653;3,25612E-05;3,16443E-05;3,22987E-05;3,17453E-05;3,29627E-05;3,69512E-05;3,96263E-05;4,07481E-05;4,05689E-05;3,93789E-05;3,52476E-05;3,52476E-05;3,44967E-05;4,07061E-05;3,52367E-05;4,12631E-05
3654;3,25612E-05;3,16443E-05;3,22987E-05;3,17453E-05;3,29627E-05;3,69512E-05;3,96263E-05;4,07481E-05;4,05689E-05;3,93789E-05;3,52476E-05;3,52476E-05;3,44967E-05;4,07061E-05;3,52367E-05;4,12631E-05
3655;3,25612E-05;3,16443E-05;3,22987E-05;3,17453E-05;3,29627E-05;3,69512E-05;3,96263E-05;4,07481E-05;4,05689E-05;3,93789E-05;3,52476E-05;3,52476E-05;3,44967E-05;4,07061E-05;3,52367E-05;4,12631E-05
3656;3,16521E-05;3,0761E-05;3,1397E-05;3,08592E-05;3,20424E-05;3,59193E-05;3,66165E-05;3,76529E-05;3,74873E-05;3,63879E-05;3,42633E-05;3,42633E-05;3,35335E-05;3,76141E-05;3,42528E-05;3,81287E-05
3657;3,16521E-05;3,0761E-05;3,1397E-05;3,08592E-05;3,20424E-05;3,59193E-05;3,66165E-05;3,76529E-05;3,74873E-05;3,63879E-05;3,42633E-05;3,42633E-05;3,35335E-05;3,76141E-05;3,42528E-05;3,81287E-05
3658;3,16521E-05;3,0761E-05;3,1397E-05;3,08592E-05;3,20424E-05;3,59193E-05;3,66165E-05;3,76529E-05;3,74873E-05;3,63879E-05;3,42633E-05;3,42633E-05;3,35335E-05;3,76141E-05;3,42528E-05;3,81287E-05
3659;3,16521E-05;3,0761E-05;3,1397E-05;3,08592E-05;3,20424E-05;3,59193E-05;3,66165E-05;3,76529E-05;3,74873E-05;3,63879E-05;3,42633E-05;3,42633E-05;3,35335E-05;3,76141E-05;3,42528E-05;3,81287E-05
3660;4,40392E-05;4,27983E-05;4,3684E-05;4,2935E-05;4,45827E-05;4,9981E-05;4,20065E-05;4,31958E-05;4,30057E-05;4,17441E-05;4,76751E-05;4,76751E-05;4,66588E-05;4,31513E-05;4,76605E-05;4,37418E-05
3661;4,40392E-05;4,27983E-05;4,3684E-05;4,2935E-05;4,45827E-05;4,9981E-05;4,20065E-05;4,31958E-05;4,30057E-05;4,17441E-05;4,76751E-05;4,76751E-05;4,66588E-05;4,31513E-05;4,76605E-05;4,37418E-05
3662;4,40392E-05;4,27983E-05;4,3684E-05;4,2935E-05;4,45827E-05;4,9981E-05;4,20065E-05;4,31958E-05;4,30057E-05;4,17441E-05;4,76751E-05;4,76751E-05;4,66588E-05;4,31513E-05;4,76605E-05;4,37418E-05
3663;4,40392E-05;4,27983E-05;4,3684E-05;4,2935E-05;4,45827E-05;4,9981E-05;4,20065E-05;4,31958E-05;4,30057E-05;4,17441E-05;4,76751E-05;4,76751E-05;4,66588E-05;4,31513E-05;4,76605E-05;4,37418E-05
3664;5,3613E-05;5,21018E-05;5,31805E-05;5,22683E-05;5,42749E-05;6,08491E-05;5,11858E-05;5,26356E-05;5,24039E-05;5,0866E-05;5,8041E-05;5,8041E-05;5,68033E-05;5,25813E-05;5,80231E-05;5,33011E-05
3665;5,3613E-05;5,21018E-05;5,31805E-05;5,22683E-05;5,42749E-05;6,08491E-05;5,11858E-05;5,26356E-05;5,24039E-05;5,0866E-05;5,8041E-05;5,8041E-05;5,68033E-05;5,25813E-05;5,80231E-05;5,33011E-05
3666;5,3613E-05;5,21018E-05;5,31805E-05;5,22683E-05;5,42749E-05;6,08491E-05;5,11858E-05;5,26356E-05;5,24039E-05;5,0866E-05;5,8041E-05;5,8041E-05;5,68033E-05;5,25813E-05;5,80231E-05;5,33011E-05
3667;5,3613E-05;5,21018E-05;5,31805E-05;5,22683E-05;5,42749E-05;6,08491E-05;5,11858E-05;5,26356E-05;5,24039E-05;5,0866E-05;5,8041E-05;5,8041E-05;5,68033E-05;5,25813E-05;5,80231E-05;5,33011E-05
3668;5,53117E-05;5,37526E-05;5,48654E-05;5,39243E-05;5,59946E-05;6,27774E-05;5,05239E-05;5,19549E-05;5,17263E-05;5,02083E-05;5,98802E-05;5,98802E-05;5,86032E-05;5,19014E-05;5,98617E-05;5,26119E-05
3669;5,53117E-05;5,37526E-05;5,48654E-05;5,39243E-05;5,59946E-05;6,27774E-05;5,05239E-05;5,19549E-05;5,17263E-05;5,02083E-05;5,98802E-05;5,98802E-05;5,86032E-05;5,19014E-05;5,98617E-05;5,26119E-05
3670;5,53117E-05;5,37526E-05;5,48654E-05;5,39243E-05;5,59946E-05;6,27774E-05;5,05239E-05;5,19549E-05;5,17263E-05;5,02083E-05;5,98802E-05;5,98802E-05;5,86032E-05;5,19014E-05;5,98617E-05;5,26119E-05
3671;5,53117E-05;5,37526E-05;5,48654E-05;5,39243E-05;5,59946E-05;6,27774E-05;5,05239E-05;5,19549E-05;5,17263E-05;5,02083E-05;5,98802E-05;5,98802E-05;5,86032E-05;5,19014E-05;5,98617E-05;5,26119E-05
3672;5,29431E-05;5,14508E-05;5,25159E-05;5,16152E-05;5,35966E-05;6,00886E-05;5,31159E-05;5,46204E-05;5,438E-05;5,2784E-05;5,73156E-05;5,73156E-05;5,60934E-05;5,45641E-05;5,7298E-05;5,53111E-05
3673;5,29431E-05;5,14508E-05;5,25159E-05;5,16152E-05;5,35966E-05;6,00886E-05;5,31159E-05;5,46204E-05;5,438E-05;5,2784E-05;5,73156E-05;5,73156E-05;5,60934E-05;5,45641E-05;5,7298E-05;5,53111E-05
3674;5,29431E-05;5,14508E-05;5,25159E-05;5,16152E-05;5,35966E-05;6,00886E-05;5,31159E-05;5,46204E-05;5,438E-05;5,2784E-05;5,73156E-05;5,73156E-05;5,60934E-05;5,45641E-05;5,7298E-05;5,53111E-05
3675;5,29431E-05;5,14508E-05;5,25159E-05;5,16152E-05;5,35966E-05;6,00886E-05;5,31159E-05;5,46204E-05;5,438E-05;5,2784E-05;5,73156E-05;5,73156E-05;5,60934E-05;5,45641E-05;5,7298E-05;5,53111E-05
3676;5,34642E-05;5,19572E-05;5,30329E-05;5,21233E-05;5,41242E-05;6,06802E-05;5,45241E-05;5,60686E-05;5,58218E-05;5,41834E-05;5,78799E-05;5,78799E-05;5,66456E-05;5,60108E-05;5,7862E-05;5,67776E-05
3677;5,34642E-05;5,19572E-05;5,30329E-05;5,21233E-05;5,41242E-05;6,06802E-05;5,45241E-05;5,60686E-05;5,58218E-05;5,41834E-05;5,78799E-05;5,78799E-05;5,66456E-05;5,60108E-05;5,7862E-05;5,67776E-05
3678;5,34642E-05;5,19572E-05;5,30329E-05;5,21233E-05;5,41242E-05;6,06802E-05;5,45241E-05;5,60686E-05;5,58218E-05;5,41834E-05;5,78799E-05;5,78799E-05;5,66456E-05;5,60108E-05;5,7862E-05;5,67776E-05
3679;5,34642E-05;5,19572E-05;5,30329E-05;5,21233E-05;5,41242E-05;6,06802E-05;5,45241E-05;5,60686E-05;5,58218E-05;5,41834E-05;5,78799E-05;5,78799E-05;5,66456E-05;5,60108E-05;5,7862E-05;5,67776E-05
3680;5,05491E-05;4,91244E-05;5,01413E-05;4,92814E-05;5,1173E-05;5,73709E-05;5,2852E-05;5,43491E-05;5,41099E-05;5,25218E-05;5,47235E-05;5,47235E-05;5,35567E-05;5,42931E-05;5,47067E-05;5,50363E-05
3681;5,05491E-05;4,91244E-05;5,01413E-05;4,92814E-05;5,1173E-05;5,73709E-05;5,2852E-05;5,43491E-05;5,41099E-05;5,25218E-05;5,47235E-05;5,47235E-05;5,35567E-05;5,42931E-05;5,47067E-05;5,50363E-05
3682;5,05491E-05;4,91244E-05;5,01413E-05;4,92814E-05;5,1173E-05;5,73709E-05;5,2852E-05;5,43491E-05;5,41099E-05;5,25218E-05;5,47235E-05;5,47235E-05;5,35567E-05;5,42931E-05;5,47067E-05;5,50363E-05
3683;5,05491E-05;4,91244E-05;5,01413E-05;4,92814E-05;5,1173E-05;5,73709E-05;5,2852E-05;5,43491E-05;5,41099E-05;5,25218E-05;5,47235E-05;5,47235E-05;5,35567E-05;5,42931E-05;5,47067E-05;5,50363E-05
3684;4,73022E-05;4,59692E-05;4,69206E-05;4,6116E-05;4,7886E-05;5,36851E-05;5,15762E-05;5,30371E-05;5,28037E-05;5,1254E-05;5,12081E-05;5,12081E-05;5,01163E-05;5,29824E-05;5,11923E-05;5,37077E-05
3685;4,73022E-05;4,59692E-05;4,69206E-05;4,6116E-05;4,7886E-05;5,36851E-05;5,15762E-05;5,30371E-05;5,28037E-05;5,1254E-05;5,12081E-05;5,12081E-05;5,01163E-05;5,29824E-05;5,11923E-05;5,37077E-05
3686;4,73022E-05;4,59692E-05;4,69206E-05;4,6116E-05;4,7886E-05;5,36851E-05;5,15762E-05;5,30371E-05;5,28037E-05;5,1254E-05;5,12081E-05;5,12081E-05;5,01163E-05;5,29824E-05;5,11923E-05;5,37077E-05
3687;4,73022E-05;4,59692E-05;4,69206E-05;4,6116E-05;4,7886E-05;5,36851E-05;5,15762E-05;5,30371E-05;5,28037E-05;5,1254E-05;5,12081E-05;5,12081E-05;5,01163E-05;5,29824E-05;5,11923E-05;5,37077E-05
3688;4,51705E-05;4,38977E-05;4,48062E-05;4,40379E-05;4,5728E-05;5,12653E-05;4,89629E-05;5,03496E-05;5,0128E-05;4,8657E-05;4,89001E-05;4,89001E-05;4,78576E-05;5,02977E-05;4,8885E-05;5,09862E-05
3689;4,51705E-05;4,38977E-05;4,48062E-05;4,40379E-05;4,5728E-05;5,12653E-05;4,89629E-05;5,03496E-05;5,0128E-05;4,8657E-05;4,89001E-05;4,89001E-05;4,78576E-05;5,02977E-05;4,8885E-05;5,09862E-05
3690;4,51705E-05;4,38977E-05;4,48062E-05;4,40379E-05;4,5728E-05;5,12653E-05;4,89629E-05;5,03496E-05;5,0128E-05;4,8657E-05;4,89001E-05;4,89001E-05;4,78576E-05;5,02977E-05;4,8885E-05;5,09862E-05
3691;4,51705E-05;4,38977E-05;4,48062E-05;4,40379E-05;4,5728E-05;5,12653E-05;4,89629E-05;5,03496E-05;5,0128E-05;4,8657E-05;4,89001E-05;4,89001E-05;4,78576E-05;5,02977E-05;4,8885E-05;5,09862E-05
3692;4,23285E-05;4,1136E-05;4,19872E-05;4,12673E-05;4,28509E-05;4,80391E-05;4,74034E-05;4,87458E-05;4,85313E-05;4,71072E-05;4,5823E-05;4,5823E-05;4,48462E-05;4,86956E-05;4,58089E-05;4,93621E-05
3693;4,23285E-05;4,1136E-05;4,19872E-05;4,12673E-05;4,28509E-05;4,80391E-05;4,74034E-05;4,87458E-05;4,85313E-05;4,71072E-05;4,5823E-05;4,5823E-05;4,48462E-05;4,86956E-05;4,58089E-05;4,93621E-05
3694;4,23285E-05;4,1136E-05;4,19872E-05;4,12673E-05;4,28509E-05;4,80391E-05;4,74034E-05;4,87458E-05;4,85313E-05;4,71072E-05;4,5823E-05;4,5823E-05;4,48462E-05;4,86956E-05;4,58089E-05;4,93621E-05
3695;4,23285E-05;4,1136E-05;4,19872E-05;4,12673E-05;4,28509E-05;4,80391E-05;4,74034E-05;4,87458E-05;4,85313E-05;4,71072E-05;4,5823E-05;4,5823E-05;4,48462E-05;4,86956E-05;4,58089E-05;4,93621E-05
3696;4,03859E-05;3,92481E-05;4,00602E-05;3,93735E-05;4,08841E-05;4,58337E-05;4,50735E-05;4,63498E-05;4,61459E-05;4,4792E-05;4,37196E-05;4,37196E-05;4,27877E-05;4,63021E-05;4,37061E-05;4,69358E-05
3697;4,03859E-05;3,92481E-05;4,00602E-05;3,93735E-05;4,08841E-05;4,58337E-05;4,50735E-05;4,63498E-05;4,61459E-05;4,4792E-05;4,37196E-05;4,37196E-05;4,27877E-05;4,63021E-05;4,37061E-05;4,69358E-05
3698;4,03859E-05;3,92481E-05;4,00602E-05;3,93735E-05;4,08841E-05;4,58337E-05;4,50735E-05;4,63498E-05;4,61459E-05;4,4792E-05;4,37196E-05;4,37196E-05;4,27877E-05;4,63021E-05;4,37061E-05;4,69358E-05
3699;4,03859E-05;3,92481E-05;4,00602E-05;3,93735E-05;4,08841E-05;4,58337E-05;4,50735E-05;4,63498E-05;4,61459E-05;4,4792E-05;4,37196E-05;4,37196E-05;4,27877E-05;4,63021E-05;4,37061E-05;4,69358E-05
3700;3,95405E-05;3,84266E-05;3,92217E-05;3,85493E-05;4,00283E-05;4,48741E-05;4,631E-05;4,76214E-05;4,74119E-05;4,60207E-05;4,28043E-05;4,28043E-05;4,1892E-05;4,75723E-05;4,27911E-05;4,82235E-05
3701;3,95405E-05;3,84266E-05;3,92217E-05;3,85493E-05;4,00283E-05;4,48741E-05;4,631E-05;4,76214E-05;4,74119E-05;4,60207E-05;4,28043E-05;4,28043E-05;4,1892E-05;4,75723E-05;4,27911E-05;4,82235E-05
3702;3,95405E-05;3,84266E-05;3,92217E-05;3,85493E-05;4,00283E-05;4,48741E-05;4,631E-05;4,76214E-05;4,74119E-05;4,60207E-05;4,28043E-05;4,28043E-05;4,1892E-05;4,75723E-05;4,27911E-05;4,82235E-05
3703;3,95405E-05;3,84266E-05;3,92217E-05;3,85493E-05;4,00283E-05;4,48741E-05;4,631E-05;4,76214E-05;4,74119E-05;4,60207E-05;4,28043E-05;4,28043E-05;4,1892E-05;4,75723E-05;4,27911E-05;4,82235E-05
3704;3,93785E-05;3,82692E-05;3,9061E-05;3,83914E-05;3,98643E-05;4,46902E-05;4,46178E-05;4,58812E-05;4,56793E-05;4,43391E-05;4,26289E-05;4,26289E-05;4,17203E-05;4,58339E-05;4,26157E-05;4,64612E-05
3705;3,93785E-05;3,82692E-05;3,9061E-05;3,83914E-05;3,98643E-05;4,46902E-05;4,46178E-05;4,58812E-05;4,56793E-05;4,43391E-05;4,26289E-05;4,26289E-05;4,17203E-05;4,58339E-05;4,26157E-05;4,64612E-05
3706;3,93785E-05;3,82692E-05;3,9061E-05;3,83914E-05;3,98643E-05;4,46902E-05;4,46178E-05;4,58812E-05;4,56793E-05;4,43391E-05;4,26289E-05;4,26289E-05;4,17203E-05;4,58339E-05;4,26157E-05;4,64612E-05
3707;3,93785E-05;3,82692E-05;3,9061E-05;3,83914E-05;3,98643E-05;4,46902E-05;4,46178E-05;4,58812E-05;4,56793E-05;4,43391E-05;4,26289E-05;4,26289E-05;4,17203E-05;4,58339E-05;4,26157E-05;4,64612E-05
3708;3,69403E-05;3,58998E-05;3,66425E-05;3,60144E-05;3,7396E-05;4,19224E-05;4,34122E-05;4,46414E-05;4,4445E-05;4,3141E-05;3,99889E-05;3,99889E-05;3,91368E-05;4,45954E-05;3,99766E-05;4,52057E-05
3709;3,69403E-05;3,58998E-05;3,66425E-05;3,60144E-05;3,7396E-05;4,19224E-05;4,34122E-05;4,46414E-05;4,4445E-05;4,3141E-05;3,99889E-05;3,99889E-05;3,91368E-05;4,45954E-05;3,99766E-05;4,52057E-05
