tick,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
783,7462.25,0,0,2164.75,6079
784,7499,0,0,2157,6079
785,7433.25,0,0,2155.25,6079
786,7367.5,0,0,2153.5,6079
787,7301.75,0,0,2151.75,6079
788,7236,0,0,2150,6079
789,7331.75,0,0,2154.25,6079
790,7427.5,0,0,2158.5,6079
791,7523.25,0,0,2162.75,6079
792,7619,0,0,2167,6079
793,7640.5,0,0,2167.25,6079
794,7662,0,0,2167.5,6079
795,7683.5,0,0,2167.75,6079
796,7705,0,0,2168,6079
797,7774,0,53.75,2185.5,6079
798,7843,0,107.5,2203,6079
799,7912,0,161.25,2220.5,6079
800,7981,0,215,2238,6079
801,8028,0,589.25,2262,6079
802,8075,0,963.5,2286,6079
803,8122,0,1337.75,2310,6079
804,8169,0,1712,2334,6079
805,8101,0,2233.5,2338.75,6079
806,8033,0,2755,2343.5,6079
807,7965,0,3276.5,2348.25,6079
808,7897,0,3798,2353,6079
809,7574.25,0,4227.5,2368.25,6079
810,7251.5,0,4657,2383.5,6079
811,6928.75,0,5086.5,2398.75,6079
812,6606,0,5516,2414,6079
813,6395.75,0,5564,2419.25,6079
814,6185.5,0,5612,2424.5,6079
815,5975.25,0,5660,2429.75,6079
816,5765,0,5708,2435,6079
817,5675.75,0,5509.25,2416.5,6079
818,5586.5,0,5310.5,2398,6079
819,5497.25,0,5111.75,2379.5,6079
820,5408,0,4913,2361,6079
821,5377.5,0,4484.5,2363.25,6079
822,5347,0,4056,2365.5,6079
823,5316.5,0,3627.5,2367.75,6079
824,5286,0,3199,2370,6079
825,5528.75,0,2696,2376,6079
826,5771.5,0,2193,2382,6079
827,6014.25,0,1690,2388,6079
828,6257,0,1187,2394,6079
829,6732.25,0,915,2401.75,6079
830,7207.5,0,643,2409.5,6079
831,7682.75,0,371,2417.25,6079
832,8158,0,99,2425,6079
833,8584.75,0,74.25,2444,6079
834,9011.5,0,49.5,2463,6079
835,9438.25,0,24.75,2482,6079
836,9865,0,0,2501,6079
837,10138.5,0,0,2498.75,6079
838,10412,0,0,2496.5,6079
839,10685.5,0,0,2494.25,6079
840,10959,0,0,2492,6079
841,11149.5,0,0,2482.75,6079
842,11340,0,0,2473.5,6079
843,11530.5,0,0,2464.25,6079
844,11721,0,0,2455,6079
845,11769.75,0,0,2458,6079
846,11818.5,0,0,2461,6079
847,11867.25,0,0,2464,6079
848,11916,0,0,2467,6079
849,11926.25,0,0,2466.25,6079
850,11936.5,0,0,2465.5,6079
851,11946.75,0,0,2464.75,6079
852,11957,0,0,2464,6079
853,12090.5,0,0,2470.5,6079
854,12224,0,0,2477,6079
855,12357.5,0,0,2483.5,6079
856,12491,0,0,2490,6079
857,12598,0,0,2492.25,6079
858,12705,0,0,2494.5,6079
859,12812,0,0,2496.75,6079
860,12919,0,0,2499,6079
861,13045,0,0,2503,6079
862,13171,0,0,2507,6079
863,13297,0,0,2511,6079
864,13423,0,0,2515,6079
865,13556.5,0,0,2516.5,6079
866,13690,0,0,2518,6079
867,13823.5,0,0,2519.5,6079
868,13957,0,0,2521,6079
869,14161,0,0,2519.25,6079
870,14365,0,0,2517.5,6079
871,14569,0,0,2515.75,6079
872,14773,0,0,2514,6079
873,14960.75,0,0,2515,6079
874,15148.5,0,0,2516,6079
875,15336.25,0,0,2517,6079
876,15524,0,0,2518,6079
877,15540.5,0,0,2522.75,6079
878,15557,0,0,2527.5,6079
879,15573.5,0,0,2532.25,6079
880,15590,0,0,2537,6079
881,15730.25,0,0,2532.25,6079
882,15870.5,0,0,2527.5,6079
883,16010.75,0,0,2522.75,6079
884,16151,0,0,2518,6079
885,16377.5,0,0,2515,6079
886,16604,0,0,2512,6079
887,16830.5,0,0,2509,6079
888,17057,0,0,2506,6079
889,17209.75,0,0,2504,6079
890,17362.5,0,0,2502,6079
891,17515.25,0,0,2500,6079
892,17668,0,0,2498,6079
893,17650,0,49.25,2503.25,6079
894,17632,0,98.5,2508.5,6079
895,17614,0,147.75,2513.75,6079
896,17596,0,197,2519,6079
897,17506.5,0,475.25,2525.5,6079
898,17417,0,753.5,2532,6079
899,17327.5,0,1031.75,2538.5,6079
900,17238,0,1310,2545,6079
901,17179,0,1615.5,2547.5,6079
902,17120,0,1921,2550,6079
903,17061,0,2226.5,2552.5,6079
904,17002,0,2532,2555,6079
905,16913.75,0,2761.75,2542.5,6079
906,16825.5,0,2991.5,2530,6079
907,16737.25,0,3221.25,2517.5,6079
908,16649,0,3451,2505,6079
909,16407.25,0,3628.75,2503.5,6079
910,16165.5,0,3806.5,2502,6079
911,15923.75,0,3984.25,2500.5,6079
912,15682,0,4162,2499,6079
913,15435,0,4200.75,2493.25,6079
914,15188,0,4239.5,2487.5,6079
915,14941,0,4278.25,2481.75,6079
916,14694,0,4317,2476,6079
917,14450,0,4063.5,2477.25,6079
918,14206,0,3810,2478.5,6079
919,13962,0,3556.5,2479.75,6079
920,13718,0,3303,2481,6079
921,13491.75,0,2814.5,2487,6079
922,13265.5,0,2326,2493,6079
923,13039.25,0,1837.5,2499,6079
924,12813,0,1349,2505,6079
925,12900.5,0,1034,2509.5,6079
926,12988,0,719,2514,6079
927,13075.5,0,404,2518.5,6079
928,13163,0,89,2523,6079
929,13310.75,0,66.75,2537.5,6079
930,13458.5,0,44.5,2552,6079
931,13606.25,0,22.25,2566.5,6079
932,13754,0,0,2581,6079
933,13836.5,0,0,2579.5,6079
934,13919,0,0,2578,6079
935,14001.5,0,0,2576.5,6079
936,14084,0,0,2575,6079
937,14219.25,0,0,2559.25,6079
938,14354.5,0,0,2543.5,6079
939,14489.75,0,0,2527.75,6079
940,14625,0,0,2512,6079
941,14468,0,0,2508.25,6079
942,14311,0,0,2504.5,6079
943,14154,0,0,2500.75,6079
944,13997,0,0,2497,6079
945,13653.75,0,0,2498.5,6079
946,13310.5,0,0,2500,6079
947,12967.25,0,0,2501.5,6079
948,12624,0,0,2503,6079
949,12420.75,0,0,2512.25,6079
950,12217.5,0,0,2521.5,6079
951,12014.25,0,0,2530.75,6079
952,11811,0,0,2540,6079
953,11735.75,0,0,2526.5,6079
954,11660.5,0,0,2513,6079
955,11585.25,0,0,2499.5,6079
956,11510,0,0,2486,6079
957,11368,0,0,2494.5,6079
958,11226,0,0,2503,6079
959,11084,0,0,2511.5,6079
960,10942,0,0,2520,6079
961,10760.75,0,0,2523,6079
962,10579.5,0,0,2526,6079
963,10398.25,0,0,2529,6079
964,10217,0,0,2532,6079
965,10056.25,0,0,2529.75,6079
966,9895.5,0,0,2527.5,6079
967,9734.75,0,0,2525.25,6079
968,9574,0,0,2523,6079
969,9227.5,0,0,2526.5,6079
970,8881,0,0,2530,6079
971,8534.5,0,0,2533.5,6079
972,8188,0,0,2537,6079
973,8008.75,0,0,2527.75,6079
974,7829.5,0,0,2518.5,6079
975,7650.25,0,0,2509.25,6079
976,7471,0,0,2500,6079
977,7258.25,0,0,2507,6079
978,7045.5,0,0,2514,6079
979,6832.75,0,0,2521,6079
980,6620,0,0,2528,6079
981,6550.75,0,0,2544.25,6079
982,6481.5,0,0,2560.5,6079
983,6412.25,0,0,2576.75,6079
984,6343,0,0,2593,6079
985,6395.25,0,0,2609.75,6079
986,6447.5,0,0,2626.5,6079
987,6499.75,0,0,2643.25,6079
988,6552,0,0,2660,6079
989,6667.5,0,24.75,2659.25,6079
990,6783,0,49.5,2658.5,6079
991,6898.5,0,74.25,2657.75,6079
992,7014,0,99,2657,6079
993,7120.25,0,224.5,2638,6079
994,7226.5,0,350,2619,6079
995,7332.75,0,475.5,2600,6079
996,7439,0,601,2581,6079
997,7423,0,821.25,2593.5,6079
998,7407,0,1041.5,2606,6079
999,7391,0,1261.75,2618.5,6079
1000,7375,0,1482,2631,6079
1001,7289,0,1660.25,2621.75,6079
1002,7203,0,1838.5,2612.5,6079
1003,7117,0,2016.75,2603.25,6079
1004,7031,0,2195,2594,6079
1005,6888,0,2261,2589.75,6079
1006,6745,0,2327,2585.5,6079
1007,6602,0,2393,2581.25,6079
1008,6459,0,2459,2577,6079
1009,6405.5,0,2391,2572.5,6079
1010,6352,0,2323,2568,6079
1011,6298.5,0,2255,2563.5,6079
1012,6245,0,2187,2559,6079
1013,6335,0,1995.75,2553.75,6079
1014,6425,0,1804.5,2548.5,6079
1015,6515,0,1613.25,2543.25,6079
1016,6605,0,1422,2538,6079
1017,6883,0,1228.5,2538.75,6079
1018,7161,0,1035,2539.5,6079
1019,7439,0,841.5,2540.25,6079
1020,7717,0,648,2541,6079
1021,7966.25,0,509.75,2543.75,6079
1022,8215.5,0,371.5,2546.5,6079
1023,8464.75,0,233.25,2549.25,6079
1024,8714,0,95,2552,6079
1025,9034,0,71.5,2583,6079
1026,9354,0,48,2614,6079
1027,9674,0,24.5,2645,6079
1028,9994,0,1,2676,6079
1029,10187,0,0.75,2678.75,6079
1030,10380,0,0.5,2681.5,6079
1031,10573,0,0.25,2684.25,6079
1032,10766,0,0,2687,6079
1033,10830.5,0,0,2677.5,6079
1034,10895,0,0,2668,6079
1035,10959.5,0,0,2658.5,6079
1036,11024,0,0,2649,6079
1037,11051.5,0,0,2636,6079
1038,11079,0,0,2623,6079
1039,11106.5,0,0,2610,6079
1040,11134,0,0,2597,6079
1041,11116.25,0,0,2590,6079
1042,11098.5,0,0,2583,6079
1043,11080.75,0,0,2576,6079
1044,11063,0,0,2569,6079
1045,11026.25,0,0,2583.25,6079
1046,10989.5,0,0,2597.5,6079
1047,10952.75,0,0,2611.75,6079
1048,10916,0,0,2626,6079
1049,10834,0,0,2622.25,6079
1050,10752,0,0,2618.5,6079
1051,10670,0,0,2614.75,6079
1052,10588,0,0,2611,6079
1053,10535,0,0,2607.75,6079
1054,10482,0,0,2604.5,6079
1055,10429,0,0,2601.25,6079
1056,10376,0,0,2598,6079
1057,10310.5,0,0,2599,6079
1058,10245,0,0,2600,6079
1059,10179.5,0,0,2601,6079
1060,10114,0,0,2602,6079
1061,10068.5,0,0,2601.75,6079
1062,10023,0,0,2601.5,6079
1063,9977.5,0,0,2601.25,6079
1064,9932,0,0,2601,6079
1065,9976.5,0,0,2601.25,6079
1066,10021,0,0,2601.5,6079
1067,10065.5,0,0,2601.75,6079
1068,10110,0,0,2602,6079
1069,10227.75,0,0,2606,6079
1070,10345.5,0,0,2610,6079
1071,10463.25,0,0,2614,6079
1072,10581,0,0,2618,6079
1073,10718,0,0,2627.5,6079
1074,10855,0,0,2637,6079
1075,10992,0,0,2646.5,6079
1076,11129,0,0,2656,6079
1077,11288.75,0,0,2673.25,6079
1078,11448.5,0,0,2690.5,6079
1079,11608.25,0,0,2707.75,6079
1080,11768,0,0,2725,6079
1081,11811,0,0.25,2774,6079
1082,11854,0,0.5,2823,6079
1083,11897,0,0.75,2872,6079
1084,11940,0,1,2921,6079
1085,11984.5,0,36.75,2942.5,6079
1086,12029,0,72.5,2964,6079
1087,12073.5,0,108.25,2985.5,6079
1088,12118,0,144,3007,6079
1089,12202.5,0,327.5,2988,6079
1090,12287,0,511,2969,6079
1091,12371.5,0,694.5,2950,6079
1092,12456,0,878,2931,6079
1093,12618,0,1144.25,2904.25,6079
1094,12780,0,1410.5,2877.5,6079
1095,12942,0,1676.75,2850.75,6079
1096,13104,0,1943,2824,6079
1097,13160.75,0,2156.5,2837.5,6079
1098,13217.5,0,2370,2851,6079
1099,13274.25,0,2583.5,2864.5,6079
1100,13331,0,2797,2878,6079
1101,13402.75,0,2959,2853.75,6079
1102,13474.5,0,3121,2829.5,6079
1103,13546.25,0,3283,2805.25,6079
1104,13618,0,3445,2781,6079
1105,13696.75,0,3442,2772.75,6079
1106,13775.5,0,3439,2764.5,6079
1107,13854.25,0,3436,2756.25,6079
1108,13933,0,3433,2748,6079
1109,13899,0,3241,2756.5,6079
1110,13865,0,3049,2765,6079
1111,13831,0,2857,2773.5,6079
1112,13797,0,2665,2782,6079
1113,13649.75,0,2299.5,2776.5,6079
1114,13502.5,0,1934,2771,6079
1115,13355.25,0,1568.5,2765.5,6079
1116,13208,0,1203,2760,6079
1117,13250.75,0,934,2763,6079
1118,13293.5,0,665,2766,6079
1119,13336.25,0,396,2769,6079
1120,13379,0,127,2772,6079
1121,13519.75,0,95.75,2819,6079
1122,13660.5,0,64.5,2866,6079
1123,13801.25,0,33.25,2913,6079
1124,13942,0,2,2960,6079
1125,14031.25,0,1.5,2945,6079
1126,14120.5,0,1,2930,6079
1127,14209.75,0,0.5,2915,6079
1128,14299,0,0,2900,6079
1129,14453.75,0,0,2873.25,6079
1130,14608.5,0,0,2846.5,6079
1131,14763.25,0,0,2819.75,6079
1132,14918,0,0,2793,6079
1133,15134.5,0,0,2762.25,6079
1134,15351,0,0,2731.5,6079
1135,15567.5,0,0,2700.75,6079
1136,15784,0,0,2670,6079
1137,15833.25,0,0,2664.5,6079
1138,15882.5,0,0,2659,6079
1139,15931.75,0,0,2653.5,6079
1140,15981,0,0,2648,6079
1141,15970.75,0,0,2654.5,6079
1142,15960.5,0,0,2661,6079
1143,15950.25,0,0,2667.5,6079
1144,15940,0,0,2674,6079
1145,15964.5,0,0,2671.5,6079
1146,15989,0,0,2669,6079
1147,16013.5,0,0,2666.5,6079
1148,16038,0,0,2664,6079
1149,16088.75,0,0,2669.5,6079
1150,16139.5,0,0,2675,6079
1151,16190.25,0,0,2680.5,6079
1152,16241,0,0,2686,6079
1153,16312.5,0,0,2674.5,6079
1154,16384,0,0,2663,6079
1155,16455.5,0,0,2651.5,6079
1156,16527,0,0,2640,6079
1157,16636,0,0,2638,6079
1158,16745,0,0,2636,6079
1159,16854,0,0,2634,6079
1160,16963,0,0,2632,6079
1161,17146.75,0,0,2628.25,6079
1162,17330.5,0,0,2624.5,6079
1163,17514.25,0,0,2620.75,6079
1164,17698,0,0,2617,6079
1165,17768.5,0,0,2619.25,6079
1166,17839,0,0,2621.5,6079
1167,17909.5,0,0,2623.75,6079
1168,17980,0,0,2626,6079
1169,18165.5,0,0,2628.5,6079
1170,18351,0,0,2631,6079
1171,18536.5,0,0,2633.5,6079
1172,18722,0,0,2636,6079
1173,18972.25,0,0,2649,6079
1174,19222.5,0,0,2662,6079
1175,19472.75,0,0,2675,6079
1176,19723,0,0,2688,6079
1177,19754,0,0,2691.75,6079
1178,19785,0,0,2695.5,6079
1179,19816,0,0,2699.25,6079
1180,19847,0,0,2703,6079
1181,19582.5,0,33.5,2704,6079
1182,19318,0,67,2705,6079
1183,19053.5,0,100.5,2706,6079
1184,18789,0,134,2707,6079
1185,18512,0,278,2673,6079
1186,18235,0,422,2639,6079
1187,17958,0,566,2605,6079
1188,17681,0,710,2571,6079
1189,17513.5,0,958,2579.5,6079
1190,17346,0,1206,2588,6079
1191,17178.5,0,1454,2596.5,6079
1192,17011,0,1702,2605,6079
1193,16814.25,0,1897,2629.75,6079
1194,16617.5,0,2092,2654.5,6079
1195,16420.75,0,2287,2679.25,6079
1196,16224,0,2482,2704,6079
1197,16107.25,0,2571.5,2688.75,6079
1198,15990.5,0,2661,2673.5,6079
1199,15873.75,0,2750.5,2658.25,6079
1200,15757,0,2840,2643,6079
1201,15568,0,2784.5,2635.75,6079
1202,15379,0,2729,2628.5,6079
1203,15190,0,2673.5,2621.25,6079
1204,15001,0,2618,2614,6079
1205,14816.75,0,2454.5,2622,6079
1206,14632.5,0,2291,2630,6079
1207,14448.25,0,2127.5,2638,6079
1208,14264,0,1964,2646,6079
1209,14096.75,0,1687,2656,6079
1210,13929.5,0,1410,2666,6079
1211,13762.25,0,1133,2676,6079
1212,13595,0,856,2686,6079
1213,13512.75,0,665.5,2687,6079
1214,13430.5,0,475,2688,6079
1215,13348.25,0,284.5,2689,6079
1216,13266,0,94,2690,6079
1217,13047.75,0,71,2716.25,6079
1218,12829.5,0,48,2742.5,6079
1219,12611.25,0,25,2768.75,6079
1220,12393,0,2,2795,6079
1221,12082.75,0,1.5,2796.25,6079
1222,11772.5,0,1,2797.5,6079
1223,11462.25,0,0.5,2798.75,6079
1224,11152,0,0,2800,6079
1225,10906.25,0,0,2807.5,6079
1226,10660.5,0,0,2815,6079
1227,10414.75,0,0,2822.5,6079
1228,10169,0,0,2830,6079
1229,9994.75,0,0,2798.25,6079
1230,9820.5,0,0,2766.5,6079
1231,9646.25,0,0,2734.75,6079
1232,9472,0,0,2703,6079
1233,9293.25,0,0,2689.75,6079
1234,9114.5,0,0,2676.5,6079
1235,8935.75,0,0,2663.25,6079
1236,8757,0,0,2650,6079
1237,8798.25,0,0,2621.75,6079
1238,8839.5,0,0,2593.5,6079
1239,8880.75,0,0,2565.25,6079
1240,8922,0,0,2537,6079
1241,9053,0,0,2532.25,6079
1242,9184,0,0,2527.5,6079
1243,9315,0,0,2522.75,6079
1244,9446,0,0,2518,6079
1245,9606.5,0,0,2514,6079
1246,9767,0,0,2510,6079
1247,9927.5,0,0,2506,6079
1248,10088,0,0,2502,6079
1249,10007.75,0,0,2493.5,6079
1250,9927.5,0,0,2485,6079
1251,9847.25,0,0,2476.5,6079
1252,9767,0,0,2468,6079
1253,9666.25,0,0,2464.5,6079
1254,9565.5,0,0,2461,6079
1255,9464.75,0,0,2457.5,6079
1256,9364,0,0,2454,6079
1257,9321,0,0,2474.25,6079
1258,9278,0,0,2494.5,6079
1259,9235,0,0,2514.75,6079
1260,9192,0,0,2535,6079
1261,9014.75,0,0,2533.5,6079
1262,8837.5,0,0,2532,6079
1263,8660.25,0,0,2530.5,6079
1264,8483,0,0,2529,6079
1265,8507,0,0,2527.75,6079
1266,8531,0,0,2526.5,6079
1267,8555,0,0,2525.25,6079
1268,8579,0,0,2524,6079
1269,8742.5,0,0,2527,6079
1270,8906,0,0,2530,6079
1271,9069.5,0,0,2533,6079
1272,9233,0,0,2536,6079
1273,9424,0,0,2571.25,6079
1274,9615,0,0,2606.5,6079
1275,9806,0,0,2641.75,6079
1276,9997,0,0,2677,6079
1277,10140.25,0,132,2692.25,6079
1278,10283.5,0,264,2707.5,6079
1279,10426.75,0,396,2722.75,6079
1280,10570,0,528,2738,6079
1281,10638.75,0,1224.5,2697.25,6079
1282,10707.5,0,1921,2656.5,6079
1283,10776.25,0,2617.5,2615.75,6079
1284,10845,0,3314,2575,6079
1285,10809.5,0,4199,2561.75,6079
1286,10774,0,5084,2548.5,6079
1287,10738.5,0,5969,2535.25,6079
1288,10703,0,6854,2522,6079
1289,10736.75,0,7583.5,2499.5,6079
1290,10770.5,0,8313,2477,6079
1291,10804.25,0,9042.5,2454.5,6079
1292,10838,0,9772,2432,6079
1293,10842.25,0,10044.75,2425.5,6079
1294,10846.5,0,10317.5,2419,6079
1295,10850.75,0,10590.25,2412.5,6079
1296,10855,0,10863,2406,6079
1297,10788.75,0,10514.5,2405,6079
1298,10722.5,0,10166,2404,6079
1299,10656.25,0,9817.5,2403,6079
1300,10590,0,9469,2402,6079
1301,10480.25,0,8667.5,2406.5,6079
1302,10370.5,0,7866,2411,6079
1303,10260.75,0,7064.5,2415.5,6079
1304,10151,0,6263,2420,6079
1305,10072.75,0,5229,2439.5,6079
1306,9994.5,0,4195,2459,6079
1307,9916.25,0,3161,2478.5,6079
1308,9838,0,2127,2498,6079
1309,9874.75,0,1628.5,2503,6079
1310,9911.5,0,1130,2508,6079
1311,9948.25,0,631.5,2513,6079
1312,9985,0,133,2518,6079
1313,10150.25,0,100.25,2529.5,6079
1314,10315.5,0,67.5,2541,6079
1315,10480.75,0,34.75,2552.5,6079
1316,10646,0,2,2564,6079
1317,10827.25,0,1.5,2554,6079
1318,11008.5,0,1,2544,6079
1319,11189.75,0,0.5,2534,6079
1320,11371,0,0,2524,6079
1321,11260.25,0,0,2515.5,6079
1322,11149.5,0,0,2507,6079
1323,11038.75,0,0,2498.5,6079
1324,10928,0,0,2490,6079
1325,10897.25,0,0,2467.5,6079
1326,10866.5,0,0,2445,6079
1327,10835.75,0,0,2422.5,6079
1328,10805,0,0,2400,6079
1329,10784.5,0,0,2386,6079
1330,10764,0,0,2372,6079
1331,10743.5,0,0,2358,6079
1332,10723,0,0,2344,6079
1333,10605,0,0,2346,6079
1334,10487,0,0,2348,6079
1335,10369,0,0,2350,6079
1336,10251,0,0,2352,6079
1337,10207.75,0,0,2348.25,6079
1338,10164.5,0,0,2344.5,6079
1339,10121.25,0,0,2340.75,6079
1340,10078,0,0,2337,6079
1341,10060.5,0,0,2323.75,6079
1342,10043,0,0,2310.5,6079
1343,10025.5,0,0,2297.25,6079
1344,10008,0,0,2284,6079
1345,10029.25,0,0,2285.5,6079
1346,10050.5,0,0,2287,6079
1347,10071.75,0,0,2288.5,6079
1348,10093,0,0,2290,6079
1349,10070.75,0,0,2287,6079
1350,10048.5,0,0,2284,6079
1351,10026.25,0,0,2281,6079
1352,10004,0,0,2278,6079
1353,9959,0,0,2267,6079
1354,9914,0,0,2256,6079
1355,9869,0,0,2245,6079
1356,9824,0,0,2234,6079
1357,9842.75,0,0,2225.25,6079
1358,9861.5,0,0,2216.5,6079
1359,9880.25,0,0,2207.75,6079
1360,9899,0,0,2199,6079
1361,9884.75,0,0,2192.5,6079
1362,9870.5,0,0,2186,6079
1363,9856.25,0,0,2179.5,6079
1364,9842,0,0,2173,6079
1365,9900.5,0,0,2180,6079
1366,9959,0,0,2187,6079
1367,10017.5,0,0,2194,6079
1368,10076,0,0,2201,6079
1369,10037.5,0,0,2236.25,6079
1370,9999,0,0,2271.5,6079
1371,9960.5,0,0,2306.75,6079
1372,9922,0,0,2342,6079
1373,9847.25,0,36.25,2382.5,6079
1374,9772.5,0,72.5,2423,6079
1375,9697.75,0,108.75,2463.5,6079
1376,9623,0,145,2504,6079
1377,9418.5,0,293.75,2546.5,6079
1378,9214,0,442.5,2589,6079
1379,9009.5,0,591.25,2631.5,6079
1380,8805,0,740,2674,6079
1381,8623.75,0,891.5,2695.5,6079
1382,8442.5,0,1043,2717,6079
1383,8261.25,0,1194.5,2738.5,6079
1384,8080,0,1346,2760,6079
1385,7853.5,0,1471,2745.25,6079
1386,7627,0,1596,2730.5,6079
1387,7400.5,0,1721,2715.75,6079
1388,7174,0,1846,2701,6079
1389,6998.5,0,1880.25,2713.25,6079
1390,6823,0,1914.5,2725.5,6079
1391,6647.5,0,1948.75,2737.75,6079
1392,6472,0,1983,2750,6079
1393,6332.25,0,1938.25,2715.5,6079
1394,6192.5,0,1893.5,2681,6079
1395,6052.75,0,1848.75,2646.5,6079
1396,5913,0,1804,2612,6079
1397,5755.5,0,1643.25,2606.5,6079
1398,5598,0,1482.5,2601,6079
1399,5440.5,0,1321.75,2595.5,6079
1400,5283,0,1161,2590,6079
1401,5149.75,0,993.75,2575.25,6079
1402,5016.5,0,826.5,2560.5,6079
1403,4883.25,0,659.25,2545.75,6079
1404,4750,0,492,2531,6079
1405,4644,0,383,2543,6079
1406,4538,0,274,2555,6079
1407,4432,0,165,2567,6079
1408,4326,0,56,2579,6079
1409,4247,0,42.5,2630.75,6079
1410,4168,0,29,2682.5,6079
1411,4089,0,15.5,2734.25,6079
1412,4010,0,2,2786,6079
1413,3979.75,0,1.5,2757.75,6079
1414,3949.5,0,1,2729.5,6079
1415,3919.25,0,0.5,2701.25,6079
1416,3889,0,0,2673,6079
1417,3815.5,0,0,2612.75,6079
1418,3742,0,0,2552.5,6079
1419,3668.5,0,0,2492.25,6079
1420,3595,0,0,2432,6079
1421,3479.5,0,0,2426,6079
1422,3364,0,0,2420,6079
1423,3248.5,0,0,2414,6079
1424,3133,0,0,2408,6079
1425,3097.25,0,0,2406.25,6079
1426,3061.5,0,0,2404.5,6079
1427,3025.75,0,0,2402.75,6079
1428,2990,0,0,2401,6079
1429,2912.5,0,0,2394.75,6079
1430,2835,0,0,2388.5,6079
1431,2757.5,0,0,2382.25,6079
1432,2680,0,0,2376,6079
1433,2605.25,0,0,2377.75,6079
1434,2530.5,0,0,2379.5,6079
1435,2455.75,0,0,2381.25,6079
1436,2381,0,0,2383,6079
1437,2346,0,0,2381.75,6079
1438,2311,0,0,2380.5,6079
1439,2276,0,0,2379.25,6079
1440,2241,0,0,2378,6079
1441,2216.75,0,0,2366.5,6079
1442,2192.5,0,0,2355,6079
1443,2168.25,0,0,2343.5,6079
1444,2144,0,0,2332,6079
1445,2122,0,0,2328.5,6079
1446,2100,0,0,2325,6079
1447,2078,0,0,2321.5,6079
1448,2056,0,0,2318,6079
1449,2101.75,0,0,2307.25,6079
1450,2147.5,0,0,2296.5,6079
1451,2193.25,0,0,2285.75,6079
1452,2239,0,0,2275,6079
1453,2307.25,0,0,2277.25,6079
1454,2375.5,0,0,2279.5,6079
1455,2443.75,0,0,2281.75,6079
1456,2512,0,0,2284,6079
1457,2557.75,0,0,2287.5,6079
1458,2603.5,0,0,2291,6079
1459,2649.25,0,0,2294.5,6079
1460,2695,0,0,2298,6079
1461,2741.25,0,0,2299,6079
1462,2787.5,0,0,2300,6079
1463,2833.75,0,0,2301,6079
1464,2880,0,0,2302,6079
1465,3011,0,0,2297.25,6079
1466,3142,0,0,2292.5,6079
1467,3273,0,0,2287.75,6079
1468,3404,0,0,2283,6079
1469,3628,0,26,2279.75,6079
1470,3852,0,52,2276.5,6079
1471,4076,0,78,2273.25,6079
1472,4300,0,104,2270,6079
1473,4461,0,225,2289.75,6079
1474,4622,0,346,2309.5,6079
1475,4783,0,467,2329.25,6079
1476,4944,0,588,2349,6079
1477,5049.75,0,743,2375,6079
1478,5155.5,0,898,2401,6079
1479,5261.25,0,1053,2427,6079
1480,5367,0,1208,2453,6079
1481,5582.75,0,1341.25,2434.75,6079
1482,5798.5,0,1474.5,2416.5,6079
1483,6014.25,0,1607.75,2398.25,6079
1484,6230,0,1741,2380,6079
1485,6373.25,0,1796.25,2365,6079
1486,6516.5,0,1851.5,2350,6079
1487,6659.75,0,1906.75,2335,6079
1488,6803,0,1962,2320,6079
1489,6964,0,1930.5,2296.5,6079
1490,7125,0,1899,2273,6079
1491,7286,0,1867.5,2249.5,6079
1492,7447,0,1836,2226,6079
1493,7604.75,0,1722.75,2219.5,6079
1494,7762.5,0,1609.5,2213,6079
1495,7920.25,0,1496.25,2206.5,6079
1496,8078,0,1383,2200,6079
1497,8130.75,0,1204.75,2190.25,6079
1498,8183.5,0,1026.5,2180.5,6079
1499,8236.25,0,848.25,2170.75,6079
1500,8289,0,670,2161,6079
1501,8238.75,0,528.25,2174.25,6079
1502,8188.5,0,386.5,2187.5,6079
1503,8138.25,0,244.75,2200.75,6079
1504,8088,0,103,2214,6079
1505,8123.25,0,77.75,2228,6079
1506,8158.5,0,52.5,2242,6079
1507,8193.75,0,27.25,2256,6079
1508,8229,0,2,2270,6079
1509,8250,0,1.5,2271.25,6079
1510,8271,0,1,2272.5,6079
1511,8292,0,0.5,2273.75,6079
1512,8313,0,0,2275,6079
1513,8354.5,0,0,2273.75,6079
1514,8396,0,0,2272.5,6079
1515,8437.5,0,0,2271.25,6079
1516,8479,0,0,2270,6079
1517,8504.5,0,0,2255,6079
1518,8530,0,0,2240,6079
1519,8555.5,0,0,2225,6079
1520,8581,0,0,2210,6079
1521,8609.75,0,0,2213.25,6079
1522,8638.5,0,0,2216.5,6079
1523,8667.25,0,0,2219.75,6079
1524,8696,0,0,2223,6079
1525,8761.75,0,0,2218.25,6079
1526,8827.5,0,0,2213.5,6079
1527,8893.25,0,0,2208.75,6079
1528,8959,0,0,2204,6079
1529,8994.25,0,0,2197.25,6079
1530,9029.5,0,0,2190.5,6079
1531,9064.75,0,0,2183.75,6079
1532,9100,0,0,2177,6079
1533,9091,0,0,2174.25,6079
1534,9082,0,0,2171.5,6079
1535,9073,0,0,2168.75,6079
1536,9064,0,0,2166,6079
1537,9038.75,0,0,2157,6079
1538,9013.5,0,0,2148,6079
1539,8988.25,0,0,2139,6079
1540,8963,0,0,2130,6079
